Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Indian Wells R128,W vs Andreescu,0.86,1.32,59.6,4.0,2.4%,66.7%,0.0%,69.2%,44.7%,53.5%
2026 Dubai R64,L vs Jovic,0.99,0.73,51.5,2.4,2.6%,64.1%,5.3%,36.8%,45.7%,25.8%
2025 Wimbledon R64,W vs Paolini,1.10,1.15,61.6,6.8,0.0%,71.2%,0.0%,54.9%,39.6%,37.8%
2025 Indian Wells R128,L vs Dolehide,0.91,0.75,51.0,2.1,0.0%,37.1%,3.2%,61.3%,46.2%,37.8%
2024 US Open R128,L vs Swiatek,0.86,0.68,56.2,2.0,2.5%,62.5%,2.7%,62.2%,35.3%,24.2%
2024 Washington R16,L vs Sabalenka,0.91,0.86,76.2,3.5,3.4%,59.3%,3.6%,58.9%,37.9%,39.2%
2023 US Open R128,L vs Bencic,0.75,0.64,37.0,2.2,3.1%,59.4%,0.0%,38.7%,45.5%,40.6%
2023 Roland Garros R32,L vs Sabalenka,0.86,0.53,37.9,2.3,0.0%,56.0%,0.0%,47.6%,22.2%,37.5%
2023 Roland Garros R64,W vs Frech,1.20,1.63,40.5,2.1,0.0%,67.7%,3.8%,61.5%,40.6%,54.8%
2023 Roland Garros R128,W vs Bejlek,1.35,2.07,39.6,2.0,0.0%,54.2%,9.1%,59.1%,65.0%,68.8%
2023 Bogota SF,L vs Stearns,0.96,0.82,48.8,4.4,9.8%,56.9%,2.1%,36.2%,42.2%,48.8%
2022 US Open R128,L vs Garcia,0.92,0.40,35.7,2.1,0.0%,53.1%,0.0%,56.7%,25.0%,13.6%
2021 Linz R32,L vs Cristian,0.96,0.85,80.4,7.6,0.0%,56.8%,2.8%,58.3%,46.7%,27.5%
2021 US Open R32,L vs Krejcikova,0.80,0.60,45.9,2.5,0.0%,51.9%,10.0%,70.0%,32.1%,28.6%
2021 US Open R64,W vs Alexandrova,1.24,1.87,41.4,2.8,0.0%,65.5%,8.0%,72.0%,47.6%,47.4%
2021 US Open R128,W vs Mladenovic,1.13,1.25,55.8,4.7,4.3%,53.2%,0.0%,62.8%,45.0%,48.7%
2021 Lausanne R32,W vs Rus,1.12,1.10,82.2,4.0,1.7%,52.5%,7.4%,55.6%,47.6%,42.9%
2020 Roland Garros R64,L vs Sakkari,0.96,0.75,50.3,2.4,0.0%,38.5%,0.0%,66.7%,28.6%,47.5%
2020 Roland Garros R128,W vs Rogers,0.99,1.75,43.9,2.1,0.0%,66.7%,4.0%,76.0%,48.1%,54.2%
2019 Jurmala R32,L vs Marcinkevica,0.91,0.66,45.1,2.2,0.0%,48.5%,3.2%,48.4%,34.5%,40.0%
2026 (2 matches),,0.92,0.99,55.9,3.0,2.5%,65.4%,2.6%,53.2%,45.1%,41.9%
2025 (2 matches),,1.02,0.96,57.1,3.2,0.0%,57.5%,1.2%,57.3%,42.5%,37.8%
2024 (2 matches),,0.89,0.79,68.4,2.5,3.0%,60.6%,3.2%,60.2%,37.0%,33.3%
2023 (5 matches),,1.00,0.96,41.7,2.4,3.7%,58.9%,2.7%,46.3%,42.0%,48.6%
2022 (1 matches),,0.92,0.40,35.7,2.1,0.0%,53.1%,0.0%,56.7%,25.0%,13.6%
Career (37 matches),,1.01,1.01,57.5,2.7,1.4%,57.2%,1.8%,55.1%,44.6%,42.7%
