Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,23,7,16,30.4%,18-35,34.0%,225-269,45.5%,0-3,0.0%,23,58.9%,32.2%,2.3%,6.4%,57.5%,61.1%,44.4%,54.0%,42.7%,48.3%,0.93
Clay,5,2,3,40.0%,5-6,45.5%,40-50,44.4%,0-0,-,5,52.3%,37.0%,3.3%,4.0%,59.2%,53.7%,44.3%,49.8%,45.2%,47.5%,0.90
Grass,7,4,3,57.1%,9-9,50.0%,85-86,49.7%,0-1,0.0%,7,66.3%,33.3%,2.1%,5.2%,60.3%,65.5%,39.3%,55.1%,43.0%,49.3%,0.96
Grand Slams,7,3,4,42.9%,7-11,38.9%,79-94,45.7%,0-1,0.0%,7,61.2%,29.9%,1.7%,6.6%,58.8%,64.2%,40.2%,54.3%,41.9%,48.2%,0.92
Premiers,4,1,3,25.0%,2-6,25.0%,35-48,42.2%,0-1,0.0%,4,53.7%,31.7%,3.7%,7.0%,54.4%,59.2%,39.8%,50.4%,41.3%,46.0%,0.83
Internationals,11,4,7,36.4%,10-15,40.0%,106-124,46.1%,0-0,-,11,60.3%,31.6%,2.6%,4.9%,62.2%,60.7%,41.5%,53.5%,42.5%,48.1%,0.91
Quarter-finals,1,0,1,0.0%,1-2,33.3%,8-14,36.4%,0-0,-,1,54.5%,18.2%,0.0%,5.2%,63.6%,59.2%,32.1%,49.4%,39.2%,44.2%,0.77
vs Righties,30,10,20,33.3%,26-44,37.1%,291-351,45.3%,0-3,0.0%,30,58.9%,31.8%,2.3%,6.3%,58.6%,60.9%,42.3%,53.2%,42.6%,48.0%,0.91
vs Lefties,4,2,2,50.0%,4-5,44.4%,42-42,50.0%,0-1,0.0%,4,68.3%,33.3%,3.2%,2.2%,59.2%,61.6%,52.2%,57.8%,43.6%,50.9%,1.03
vs Top 10,6,1,5,16.7%,2-11,15.4%,39-75,34.2%,0-1,0.0%,6,48.2%,19.3%,1.2%,5.3%,59.6%,56.9%,36.9%,48.8%,39.5%,44.3%,0.77
