Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1970 New South Wales F,W vs Rosewall,24.1%,35.4%,50.0%,33.4%,30.9%,48.1%,55.4%,49.1%,26.5%,61.7%,16.7%,21.3%,27.9%,43.8%,68
1969 US Open F,W vs Roche,28.7%,43.4%,52.4%,34.9%,40.0%,52.3%,56.4%,51.7%,44.4%,36.8%,25.0%,17.3%,36.5%,48.8%,54
1969 Wimbledon F,W vs Newcombe,18.0%,36.7%,57.7%,27.3%,27.1%,45.7%,64.7%,44.1%,10.3%,61.3%,66.7%,8.0%,30.0%,50.0%,-41
1969 Wimbledon SF,W vs Ashe,33.0%,45.7%,50.9%,40.5%,42.6%,55.6%,51.6%,55.7%,16.0%,41.4%,-,23.5%,38.2%,50.0%,44
1960 Wimbledon F,L vs Fraser,17.3%,29.0%,45.4%,26.0%,26.5%,41.2%,46.7%,40.3%,65.2%,19.6%,10.0%,2.9%,14.7%,42.4%,-87
1959 Wimbledon F,L vs Olmedo,25.0%,43.5%,49.2%,33.5%,32.1%,54.7%,50.0%,46.8%,17.2%,75.0%,40.0%,20.7%,37.9%,47.8%,70
Career (6 matches),,23.5%,37.8%,50.9%,31.9%,32.2%,48.5%,53.8%,47.1%,32.0%,45.8%,25.0%,15.8%,30.8%,47.0%,33
