Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2015,7,1,6,14.3%,4-12,25.0%,62-87,41.6%,1-0,100.0%,6,39.0%,39.3%,1.0%,4.4%,62.7%,50.2%,39.2%,46.1%,43.7%,44.9%,0.81,R16 (Pattaya)
2014,1,0,1,0.0%,0-2,0.0%,10-14,41.7%,0-0,-,1,-,-,0.0%,1.4%,68.1%,40.8%,56.5%,45.8%,40.8%,43.4%,0.75,R128 (Roland Garros)
2013,5,0,5,0.0%,2-10,16.7%,46-69,40.0%,1-0,100.0%,4,-,-,1.4%,2.2%,71.4%,60.4%,48.1%,56.9%,36.3%,46.0%,0.84,
2012,4,2,2,50.0%,6-5,54.5%,47-53,47.0%,1-1,50.0%,4,-,-,0.8%,3.7%,65.9%,51.4%,50.8%,51.2%,48.5%,49.9%,0.99,QF (Barcelona)
2009,4,2,2,50.0%,5-5,50.0%,41-48,46.1%,1-0,100.0%,4,-,-,0.4%,2.9%,73.9%,51.7%,42.5%,49.3%,49.1%,49.2%,0.97,R16 (2x)
2008,1,0,1,0.0%,1-2,33.3%,12-16,42.9%,0-0,-,1,-,-,0.0%,1.0%,70.4%,58.0%,37.9%,52.0%,40.7%,46.7%,0.85,R32 (Estoril)
2007,7,2,5,28.6%,5-10,33.3%,58-74,43.9%,1-0,100.0%,1,-,-,0.0%,2.7%,77.0%,52.6%,35.3%,48.6%,40.3%,44.7%,0.78,R16 (2x)
2006,7,1,6,14.3%,4-12,25.0%,62-88,41.3%,0-0,-,1,-,-,0.0%,2.6%,73.9%,51.8%,40.0%,48.7%,51.7%,50.2%,1.01,R16 (Stockholm)
2004,12,5,7,41.7%,11-16,40.7%,114-123,48.1%,1-1,50.0%,2,-,-,0.7%,1.3%,68.0%,47.1%,54.2%,49.3%,40.8%,45.5%,0.81,R16 (2x)
2003,9,4,5,44.4%,11-10,52.4%,108-92,54.0%,1-2,33.3%,1,-,-,1.1%,3.3%,64.4%,65.5%,53.1%,61.1%,33.8%,48.5%,0.87,R16 (Tashkent)
2002,8,2,6,25.0%,6-13,31.6%,78-100,43.8%,0-2,0.0%,0,,,,,,,,,,,,
2001,1,0,1,0.0%,1-2,33.3%,9-17,34.6%,0-0,-,0,,,,,,,,,,,,R32 (Tashkent)
2000,2,1,1,50.0%,3-3,50.0%,27-28,49.1%,1-0,100.0%,0,,,,,,,,,,,,
Career,68,20,48,29.4%,59-102,36.6%,674-809,45.4%,8-6,57.1%,25,39.0%,39.3%,0.7%,3.0%,68.5%,52.9%,45.6%,50.6%,43.8%,47.2%,0.89,
