Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,7,4,3,57.1%,8-7,53.3%,67-64,51.1%,2-1,66.7%,0,,,,,,,,,,,,SF (Stillwater OK $25K)
2015,17,9,8,52.9%,22-17,56.4%,192-181,51.5%,2-0,100.0%,0,,,,,,,,,,,,SF (Croissy Beaubourg $50K)
2014,36,23,13,63.9%,48-30,61.5%,391-296,56.9%,2-6,25.0%,0,,,,,,,,,,,,F (2x)
2013,32,20,12,62.5%,43-33,56.6%,377-324,53.8%,4-4,50.0%,0,,,,,,,,,,,,W (Herzlia 25K)
2012,46,28,18,60.9%,65-43,60.2%,534-435,55.1%,4-2,66.7%,0,,,,,,,,,,,,W (Antalya Kaya Belek 10K)
2011,34,21,13,61.8%,47-28,62.7%,379-313,54.8%,6-2,75.0%,0,,,,,,,,,,,,SF (4x)
2010,59,38,21,64.4%,79-49,61.7%,637-480,57.0%,3-5,37.5%,0,,,,,,,,,,,,W (Helsinki 25K)
2009,21,11,10,52.4%,29-20,59.2%,232-192,54.7%,3-0,100.0%,0,,,,,,,,,,,,QF (4x)
2008,39,17,22,43.6%,38-47,44.7%,369-376,49.5%,2-3,40.0%,0,,,,,,,,,,,,QF (6x)
2007,27,12,15,44.4%,29-32,47.5%,282-278,50.4%,2-5,28.6%,0,,,,,,,,,,,,F (Perigueux 25K)
2006,46,28,18,60.9%,61-42,59.2%,514-419,55.1%,5-3,62.5%,0,,,,,,,,,,,,W (2x)
2005,32,21,11,65.6%,43-25,63.2%,360-253,58.7%,3-7,30.0%,0,,,,,,,,,,,,W (2x)
2004,16,10,6,62.5%,21-14,60.0%,163-145,52.9%,0-0,-,0,,,,,,,,,,,,W (Orange CA 50K)
2003,21,11,10,52.4%,25-24,51.0%,234-215,52.1%,4-1,80.0%,0,,,,,,,,,,,,F (Cagnes sur Mer 75K)
2002,39,29,10,74.4%,62-28,68.9%,451-352,56.2%,6-1,85.7%,0,,,,,,,,,,,,W (3x)
2001,24,14,10,58.3%,32-22,59.3%,259-206,55.7%,1-1,50.0%,0,,,,,,,,,,,,W (Sezze 10K)
2000,10,7,3,70.0%,15-8,65.2%,118-94,55.7%,1-0,100.0%,0,,,,,,,,,,,,F (Makarska 10K)
1999,3,1,2,33.3%,3-4,42.9%,24-36,40.0%,0-0,-,0,,,,,,,,,,,,R16 (Sao Jose Dos Campos 10K)
Career,509,304,205,59.7%,670-473,58.6%,5583-4659,54.5%,50-41,54.9%,0,,,,,,,,,,,,
