Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
06-Feb-2023,Linz,Hard,Q1,477,101,(5) Viktoriya Tomova [BUL] d. Haas,6-2 6-1,0.51,0.0%,2.7%,54.1%,45.0%,29.4%,2/7,0:57
16-Jan-2023,W40 Monastir,Hard,R32,480,246,(5) Miriam Bianca Bulgaru [ROU] d. (SR) Haas,6-2 6-2,,,,,,,,
16-Jan-2023,Australian Open,Hard,Q1,480,137,(29) Erika Andreeva [RUS] d. Haas,6-4 6-1,0.76,0.0%,6.8%,61.0%,52.8%,34.8%,5/10,1:39
05-Dec-2022,W100+H Dubai,Hard,R32,396,183,(7) Anastasia Zakharova [RUS] d. (SR) Haas,6-4 6-1,,,,,,,,
26-Sep-2022,W25 Otocec,Clay,R32,405,303,Nina Potocnik [SLO] d. Haas,6-4 6-2,,,,,,,,
19-Sep-2022,W25 Otocec,Clay,R32,406,666,(Q) Ya Yi Yang [TPE] d. Haas,7-6(5) 6-3,,,,,,,,
12-Sep-2022,W25 Jablonec nad Nisou,Clay,QF,408,382,Misaki Matsuda [JPN] d. Haas,6-2 6-4,,,,,,,,
12-Sep-2022,W25 Jablonec nad Nisou,Clay,R16,408,1138,Haas d. (Q) Karolina Kubanova [CZE],6-4 6-3,,,,,,,,
12-Sep-2022,W25 Jablonec nad Nisou,Clay,R32,408,308,Haas d. (5) Diana Marcinkevica [LAT],6-3 6-4,,,,,,,,
29-Aug-2022,US Open,Hard,Q1,372,195,Lesley Pattinama Kerkhove [NED] d. Haas,6-3 6-3,0.85,3.8%,9.6%,57.7%,60.0%,40.9%,6/11,1:10
15-Aug-2022,W60 Bronx NY,Hard,Q1,372,156,(6) Anastasia Gasanova [RUS] d. Haas,6-3 5-7 10-5,,,,,,,,
01-Aug-2022,W25 Eupen,Clay,R16,319,696,(Q) Francesca Curmi [MLT] d. (2) Haas,3-6 6-1 6-3,,,,,,,,
01-Aug-2022,W25 Eupen,Clay,R32,319,,(2) Haas d. (WC) Florence Fohnen [BEL],6-0 6-1,,,,,,,,
18-Jul-2022,Hamburg,Clay,Q1,326,161,(6) Suzan Lamens [NED] d. (WC) Haas,6-3 6-4,0.84,4.7%,6.3%,65.6%,52.4%,22.7%,6/13,1:33
