Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W60 Hechingen QF,W vs Schaeder,71% (5/7),100% (5/5),0/1,50% (4/8),75% (3/4),3/4,1/1,0/0,1/1,0/0
2019 Jurmala Q2,W vs Grabher,75% (6/8),83% (5/6),0/1,13% (1/8),0% (0/1),5/5,2/3,0/0,1/2,0/0
2019 Lausanne Q1,W vs Poznikhirenko,88% (7/8),86% (6/7),1/2,25% (2/8),0% (0/2),4/4,0/0,0/0,0/0,0/0
2019 W25 Stuttgart Vaihingen R16,W vs Evtimova,67% (6/9),100% (6/6),0/1,25% (2/8),50% (1/2),4/5,1/1,0/0,0/0,0/0
2019 W60 Rome F,L vs Errani,36% (4/11),75% (3/4),3/6,78% (7/9),14% (1/7),1/3,0/0,1/1,0/0,1/1
2019 W60 Brescia QF,L vs Chiesa,67% (8/12),75% (6/8),4/6,75% (9/12),22% (2/9),3/5,0/0,1/2,0/0,1/2
2019 W60 Brescia R16,W vs Ozgen,56% (5/9),80% (4/5),1/1,22% (2/9),50% (1/2),2/2,0/1,0/0,0/0,0/0
2019 W60 Brescia R32,W vs Hogenkamp,53% (8/15),63% (5/8),1/4,33% (5/15),20% (1/5),4/4,1/3,1/1,0/0,0/0
2019 Prague R32,L vs Pera,11% (1/9),100% (1/1),0/4,44% (4/9),0% (0/4),0/1,0/0,0/0,0/0,0/0
2019 Prague Q3,W vs Bouzkova,89% (8/9),75% (6/8),2/3,50% (5/10),20% (1/5),3/6,1/2,1/1,1/1,0/0
2019 Prague Q2,W vs Bolsova,77% (10/13),100% (10/10),4/6,57% (8/14),13% (1/8),4/10,2/3,0/1,1/2,0/0
2019 Prague Q1,W vs Sramkova,64% (7/11),86% (6/7),3/4,73% (8/11),50% (4/8),5/6,2/2,1/1,1/1,0/0
2019 Istanbul Q1,L vs Babos,47% (7/15),71% (5/7),2/7,63% (10/16),10% (1/10),2/5,0/0,3/5,0/0,2/3
2019 W25 Santa Margherita Di Pula QF,L vs Zimmermann,63% (10/16),70% (7/10),2/8,69% (11/16),27% (3/11),3/6,0/0,3/3,0/0,1/1
2019 W25 Santa Margherita Di Pula R16,W vs Bilardo,88% (7/8),86% (6/7),2/2,38% (3/8),33% (1/3),4/5,1/1,0/0,1/1,0/0
2019 W25 Santa Margherita Di Pula R32,W vs Halbauer,64% (7/11),100% (7/7),4/4,50% (5/10),20% (1/5),5/6,1/2,0/0,0/0,0/0
2019 Lugano Q2,L vs Lottner,50% (8/16),63% (5/8),3/7,69% (11/16),36% (4/11),1/5,0/0,3/3,0/0,1/1
2019 Lugano Q1,W vs Tomova,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),5/6,2/2,0/0,1/1,0/0
2019 W25 Campinas R16,L vs Kostova,55% (6/11),67% (4/6),1/6,60% (6/10),0% (0/6),2/3,0/0,0/0,0/0,0/0
2019 Fed Cup RR,W vs Tahan,44% (4/9),100% (4/4),0/1,33% (3/9),67% (2/3),3/4,1/1,2/2,0/0,0/0
2019 (28 matches),,59.2%,81.5%,43.0%,47.9%,25.9%,67.7%,72.4%,67.9%,81.8%,63.6%
2018 (10 matches),,40.0%,71.4%,30.8%,53.9%,16.4%,60.7%,100.0%,50.0%,100.0%,71.4%
2017 (41 matches),,54.4%,85.0%,42.5%,53.7%,17.5%,54.3%,61.0%,48.3%,56.3%,55.6%
2016 (36 matches),,57.4%,79.6%,45.2%,51.0%,20.8%,59.4%,68.4%,67.9%,60.0%,78.6%
2015 (20 matches),,61.6%,81.6%,51.9%,55.9%,15.9%,53.8%,57.1%,60.0%,57.1%,68.8%
Career (157 matches),,57.4%,82.3%,46.3%,51.8%,19.2%,58.8%,66.2%,58.2%,66.2%,67.7%
