Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (W40 Monastir)
2022,26,13,13,50.0%,30-31,49.2%,272-263,50.8%,1-1,50.0%,0,,,,,,,,,,,,QF (5x)
2021,14,9,5,64.3%,23-12,65.7%,181-155,53.9%,2-1,66.7%,3,69.4%,40.0%,0.8%,8.7%,66.0%,65.4%,41.5%,57.3%,46.2%,51.8%,1.08,QF (4x)
2020,3,2,1,66.7%,4-4,50.0%,36-39,48.0%,0-1,0.0%,3,55.6%,42.1%,1.9%,6.2%,57.1%,59.5%,43.2%,52.5%,46.2%,49.4%,0.97,R16 (Indian Wells 125K)
2019,54,37,17,68.5%,79-45,63.7%,652-507,56.3%,6-9,40.0%,0,,,,,,,,,,,,W (3x)
2018,59,38,21,64.4%,80-54,59.7%,649-584,52.6%,9-3,75.0%,1,58.3%,16.7%,4.8%,3.6%,55.4%,50.0%,56.8%,53.0%,36.8%,45.3%,0.78,W (2x)
2017,35,23,12,65.7%,48-33,59.3%,394-352,52.8%,4-4,50.0%,3,66.7%,41.2%,1.8%,5.1%,58.5%,64.6%,47.8%,57.6%,47.4%,52.6%,1.12,W (Jackson MS $25K)
2016,44,29,15,65.9%,62-40,60.8%,501-443,53.1%,3-5,37.5%,0,,,,,,,,,,,,W (2x)
2015,56,37,19,66.1%,76-52,59.4%,645-520,55.4%,0-4,0.0%,0,,,,,,,,,,,,W (2x)
2014,64,49,15,76.6%,103-42,71.0%,768-531,59.1%,8-4,66.7%,0,,,,,,,,,,,,W (2x)
2013,24,19,5,79.2%,39-15,72.2%,300-197,60.4%,1-5,16.7%,0,,,,,,,,,,,,W (2x)
2012,32,25,7,78.1%,51-23,68.9%,387-278,58.2%,3-2,60.0%,0,,,,,,,,,,,,W (Vienna 10K)
2011,5,1,4,20.0%,3-9,25.0%,40-62,39.2%,0-0,-,0,,,,,,,,,,,,R16 (Antalya 10K)
2010,6,3,3,50.0%,7-7,50.0%,70-63,52.6%,0-1,0.0%,0,,,,,,,,,,,,QF (Vienna 10K)
Career,423,285,138,67.4%,605-369,62.1%,4899-4006,55.0%,37-40,48.1%,10,63.2%,38.7%,1.9%,6.4%,60.0%,61.9%,45.6%,55.4%,45.6%,50.6%,1.02,
