Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2020 Roland Garros Q2,W vs Grabher,81.0%,59.6%,3.4%,2/0,2.49,5.4%,87.5%,54.3%,0.0%,2.36,8.0%,85.7%,75.0%,14.3%,2.77,0.0%
2020 US Open R128,L vs Azarenka,67.4%,34.5%,14.0%,2/4,2.16,0.0%,73.5%,32.0%,5.9%,2.15,0.0%,44.4%,50.0%,44.4%,2.17,0.0%
2015 ITF Macon R32,L vs Tatishvili,75.0%,59.0%,3.8%,1/1,2.41,0.0%,77.4%,54.2%,3.2%,2.40,0.0%,83.3%,66.7%,5.6%,2.43,0.0%
Career (3 matches),,75.2%,53.0%,6.5%,50.0%,2.37,1.7%,80.0%,47.6%,2.9%,2.33,2.3%,75.6%,67.7%,17.1%,2.47,0.0%
