Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,6,1,5,16.7%,3-11,21.4%,36-73,33.0%,1-0,100.0%,0,,,,,,,,,,,,
Career,6,1,5,16.7%,3-11,21.4%,36-73,33.0%,1-0,100.0%,0,,,,,,,,,,,,
