Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,11,6,5,54.5%,14-11,56.0%,122-107,53.3%,2-1,66.7%,11,62.8%,43.4%,3.3%,6.1%,62.8%,62.9%,43.3%,55.6%,47.3%,51.2%,1.07,SF (W15 Sharm ElSheikh)
2025,23,11,12,47.8%,28-28,50.0%,263-269,49.4%,1-2,33.3%,22,60.2%,39.5%,3.1%,6.3%,58.4%,63.8%,41.5%,54.5%,45.6%,50.1%,1.00,SF (W15 Monastir)
2024,57,34,23,59.6%,75-55,57.7%,633-566,52.8%,5-3,62.5%,0,,,,,,,,,,,,W (W15 Monastir)
2023,19,5,14,26.3%,13-30,30.2%,166-221,42.9%,2-3,40.0%,0,,,,,,,,,,,,QF (W15 Sharm ElSheikh)
2022,49,23,26,46.9%,54-61,47.0%,531-562,48.6%,11-2,84.6%,0,,,,,,,,,,,,F (W25 Monastir)
2021,21,8,13,38.1%,18-28,39.1%,197-216,47.7%,1-2,33.3%,0,,,,,,,,,,,,QF (W15 Monastir)
2020,20,10,10,50.0%,20-22,47.6%,200-201,49.9%,3-4,42.9%,0,,,,,,,,,,,,SF (2x)
2019,36,17,19,47.2%,40-44,47.6%,383-387,49.7%,2-5,28.6%,0,,,,,,,,,,,,SF (3x)
2018,21,8,13,38.1%,19-29,39.6%,205-239,46.2%,2-2,50.0%,0,,,,,,,,,,,,QF (Antalya $15K)
2017,37,21,16,56.8%,45-37,54.9%,400-358,52.8%,4-4,50.0%,0,,,,,,,,,,,,F (Sharm El Sheikh $15K)
2016,8,3,5,37.5%,6-13,31.6%,64-97,39.8%,0-0,-,0,,,,,,,,,,,,QF (Stellenbosch $10K)
2015,2,1,1,50.0%,2-2,50.0%,14-18,43.8%,0-0,-,0,,,,,,,,,,,,R16 (El Kantaoui $10K)
Career,304,147,157,48.4%,334-360,48.1%,3178-3241,49.5%,33-28,54.1%,33,61.0%,40.7%,3.2%,6.2%,59.7%,63.5%,42.0%,54.9%,46.1%,50.5%,1.02,
