Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2023 Roland Garros R64,L vs Schmiedlova,1.6%,100.0%,5.2%,57.1%,5.5%,12.1%,0.0%,4.0%,17.4%,0.5%,50.0%,-117,-111
2023 Roland Garros R128,W vs Kucova,0.0%,-,5.4%,100.0%,13.0%,25.0%,25.0%,6.8%,30.0%,0.0%,-,-48,-11
2022 ITF San Sebastian SF,W vs Vedder,0.0%,-,2.5%,100.0%,9.1%,11.4%,11.1%,4.9%,33.3%,0.0%,-,-139,-130
2022 Roland Garros Q1,L vs Von Deichmann,0.0%,-,12.1%,60.0%,9.0%,7.4%,0.0%,5.7%,22.7%,2.7%,11.1%,-44,-40
2021 Courmayeur R16,L vs Samsonova,0.0%,-,0.9%,100.0%,10.0%,14.3%,0.0%,6.3%,25.0%,0.9%,100.0%,-49,-16
2021 Yarra Valley Classic R32,L vs Bouzkova,0.0%,-,7.6%,84.6%,10.8%,16.2%,0.0%,7.0%,17.5%,1.3%,16.7%,-34,-41
2020 Roland Garros R128,L vs Paolini,0.0%,-,10.6%,76.9%,11.5%,12.5%,0.0%,6.9%,14.3%,1.1%,66.7%,-34,-47
2019 US Open R64,L vs Cirstea,0.0%,-,3.4%,83.3%,16.1%,25.7%,0.0%,2.2%,11.1%,0.3%,0.0%,-43,-38
2019 US Open R128,W vs Strycova,0.0%,-,4.9%,85.7%,16.0%,22.4%,0.0%,5.1%,16.7%,0.6%,50.0%,0,-15
2019 Wimbledon Q1,W vs Gauff,1.7%,0.0%,9.8%,75.0%,5.6%,3.2%,0.0%,8.8%,23.8%,2.9%,50.0%,76,37
2019 Roland Garros R16,L vs Anisimova,0.0%,-,5.0%,83.3%,11.6%,20.0%,0.0%,5.9%,28.6%,0.5%,0.0%,-71,-51
2019 Charleston R64,W vs Di Lorenzo,0.0%,-,7.7%,60.0%,15.0%,12.8%,22.2%,2.4%,7.7%,0.6%,0.0%,-73,-62
2018 ITF Darmstadt F,W vs Gerlach,0.0%,-,8.8%,60.0%,12.0%,16.0%,0.0%,5.8%,21.1%,1.5%,60.0%,-77,-83
Career (13 matches),,0.3%,50.0%,6.4%,74.1%,11.2%,14.8%,8.9%,5.2%,19.2%,1.0%,34.2%,-55,-52
