Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,7,3,4,42.9%,6-8,42.9%,64-67,48.9%,0-1,0.0%,7,64.2%,36.8%,3.0%,4.1%,70.9%,57.3%,49.6%,55.0%,43.6%,49.2%,0.97,R16 (3x)
2025,50,27,23,54.0%,63-51,55.3%,556-510,52.2%,8-5,61.5%,50,61.5%,43.2%,1.4%,4.1%,75.2%,58.5%,42.4%,54.5%,47.2%,50.9%,1.04,F (W35 Reus)
2024,18,10,8,55.6%,21-22,48.8%,193-188,50.7%,1-2,33.3%,4,54.3%,34.1%,0.6%,4.7%,72.1%,56.5%,40.4%,52.0%,44.9%,48.6%,0.94,SF (3x)
2023,34,18,16,52.9%,39-41,48.8%,372-367,50.3%,4-5,44.4%,15,62.1%,29.0%,1.4%,5.5%,69.8%,59.2%,49.8%,56.3%,41.5%,48.9%,0.95,W (W60 Koper)
2022,50,33,17,66.0%,70-46,60.3%,567-469,54.7%,3-3,50.0%,3,57.1%,41.2%,3.7%,3.7%,72.7%,58.6%,44.1%,54.6%,48.1%,51.1%,1.06,W (2x)
2021,14,9,5,64.3%,19-12,61.3%,162-135,54.5%,1-2,33.3%,7,63.9%,41.1%,1.9%,2.9%,66.9%,59.2%,50.6%,56.4%,45.8%,51.0%,1.05,SF (W80 Valencia)
2020,15,10,5,66.7%,22-12,64.7%,166-143,53.7%,2-2,50.0%,0,,,,,,,,,,,,F (W60 Cairo)
2019,22,11,11,50.0%,26-22,54.2%,221-202,52.2%,1-2,33.3%,3,73.3%,27.6%,3.2%,3.7%,65.8%,63.2%,50.8%,58.9%,41.3%,50.0%,1.01,SF (W60 Shrewsbury)
2018,50,37,13,74.0%,78-36,68.4%,574-429,57.2%,4-2,66.7%,0,,,,,,,,,,,,W (2x)
2017,12,6,6,50.0%,12-12,50.0%,110-115,48.9%,1-2,33.3%,0,,,,,,,,,,,,SF (2x)
2015,29,21,8,72.4%,43-22,66.2%,334-240,58.2%,2-2,50.0%,0,,,,,,,,,,,,W (2x)
2014,24,15,9,62.5%,32-22,59.3%,278-225,55.3%,0-5,0.0%,0,,,,,,,,,,,,W (Les Contamines Montjoie 10K)
2013,14,10,4,71.4%,21-11,65.6%,154-118,56.6%,0-0,-,0,,,,,,,,,,,,W (Lleida 10K)
2012,6,4,2,66.7%,9-5,64.3%,70-64,52.2%,2-0,100.0%,0,,,,,,,,,,,,F (Coimbra 10K)
Career,345,214,131,62.0%,461-322,58.9%,3821-3272,53.9%,29-33,46.8%,89,61.9%,39.1%,1.7%,4.2%,72.8%,58.6%,45.4%,55.0%,45.6%,50.3%,1.01,
