Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),213,326,236,1512,245,1460,199,1491,,,145,569,,
2025,235,311,248,1507,258,1446,202,1488,,,128,618
2024,621,64,,,,,,,,,296,256
2023,170,441,220,1500,208,1465,179,1499,195,1394,,
2022,141,446,119,1645,121,1588,90,1630,170,1425,,
2021,157,452,129,1648,114,1621,131,1570,154,1443,,
2020,103,741,107,1646,103,1605,110,1567,,,226,362
2019,116,583,207,1510,229,1427,156,1528,196,1387,301,246
2018,168,350,,,,,,,,,390,138
2017,483,67,,,,,,,,,631,55
2015,538,49,,,,,,,,,492,82
2014,691,25,,,,,,,,,469,82
2013,671,38,,,,,,,,,,
