Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 Roland Garros R64,L vs Schmiedlova,17,29,0.6,12.6%,21.5%,16,26,0.6,12.6%,20.5%,7.9%,3.9%,0.8,18.5%,23.7%
2023 Roland Garros R128,W vs Kucova,11,17,0.6,11.8%,18.3%,11,15,0.7,12.5%,17.0%,10.2%,2.3%,0.3,9.7%,28.0%
2022 W60 San Sebastian SF,W vs Vedder,13,17,0.8,11.0%,14.4%,12,16,0.8,10.5%,14.0%,5.3%,5.3%,0.5,16.9%,34.7%
2021 Courmayeur R16,L vs Samsonova,12,16,0.8,10.9%,14.5%,6,13,0.5,6.5%,14.1%,3.3%,2.2%,1.0,22.7%,22.7%
2021 Wimbledon R128,L vs Badosa,37,38,1.0,21.1%,21.7%,35,31,1.1,23.2%,20.5%,14.6%,7.3%,1.3,16.0%,12.6%
2021 Australian Open R128,L vs Brady,10,31,0.3,10.9%,33.7%,10,31,0.3,11.8%,36.5%,,,0.9,13.0%,14.1%
2021 Yarra Valley Classic R32,L vs Bouzkova,28,49,0.6,16.6%,29.0%,27,45,0.6,17.0%,28.3%,8.8%,8.2%,0.7,13.6%,18.9%
2020 Roland Garros R128,L vs Paolini,17,20,0.9,13.8%,16.3%,17,20,0.9,14.3%,16.8%,,,1.6,21.1%,13.0%
2020 US Open R128,W vs Teichmann,15,24,0.6,10.9%,17.4%,8,24,0.3,6.4%,19.2%,5.6%,0.8%,0.6,14.5%,24.6%
2019 US Open R64,L vs Cirstea,23,22,1.0,12.8%,12.3%,19,20,1.0,11.5%,12.1%,9.1%,1.2%,1.2,20.7%,17.3%
2019 US Open R128,W vs Strycova,23,41,0.6,16.0%,28.5%,23,36,0.6,17.0%,26.7%,9.6%,7.4%,0.7,15.3%,21.5%
2019 Roland Garros R16,L vs Anisimova,9,21,0.4,7.5%,17.5%,9,21,0.4,8.0%,18.8%,,,1.5,25.0%,16.7%
2019 Roland Garros R32,W vs Alexandrova,10,17,0.6,7.6%,12.9%,10,17,0.6,8.4%,14.3%,,,0.7,12.9%,17.4%
2019 Roland Garros R64,W vs Cirstea,23,22,1.0,14.9%,14.3%,23,22,1.0,15.4%,14.8%,,,1.1,19.5%,17.5%
2019 Roland Garros R128,W vs Zvonareva,19,21,0.9,13.8%,15.2%,19,21,0.9,14.3%,15.8%,,,0.6,14.5%,22.5%
2019 Charleston R64,W vs Di Lorenzo,22,24,0.9,16.9%,18.5%,21,23,0.9,16.5%,18.1%,15.0%,1.6%,0.7,16.2%,22.3%
2018 Darmstadt $25K F,W vs Gerlach,21,18,1.2,18.4%,15.8%,20,18,1.1,18.5%,16.7%,13.0%,5.6%,0.7,17.5%,26.3%
Career (17 matches),,310,427,0.7,13.7%,18.9%,286,399,0.7,13.6%,18.9%,6.3%,2.8%,0.8,17.0%,20.5%
