Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,14,4,10,28.6%,13-22,37.1%,147-176,45.5%,2-4,33.3%,14,61.8%,30.0%,4.2%,4.1%,64.5%,61.4%,43.4%,55.0%,40.3%,47.9%,0.90
Clay,22,9,13,40.9%,20-28,41.7%,219-239,47.8%,3-6,33.3%,22,57.1%,39.1%,1.6%,3.5%,66.8%,57.1%,43.3%,52.5%,45.5%,48.9%,0.96
Grass,1,0,1,0.0%,1-2,33.3%,11-17,39.3%,0-0,-,1,64.3%,14.3%,2.3%,8.0%,54.0%,57.4%,55.0%,56.3%,36.4%,46.3%,0.83
Grand Slams,13,6,7,46.2%,14-15,48.3%,123-138,47.1%,3-0,100.0%,13,60.6%,33.3%,3.3%,3.7%,65.2%,59.6%,45.6%,54.7%,43.3%,49.0%,0.96
Premiers,7,3,4,42.9%,9-9,50.0%,87-90,49.2%,2-2,50.0%,7,65.1%,33.3%,2.1%,3.0%,63.4%,61.4%,47.3%,56.3%,43.8%,49.9%,1.00
Internationals,17,4,13,23.5%,11-28,28.2%,167-204,45.0%,0-8,0.0%,17,55.5%,36.2%,2.5%,4.5%,66.6%,57.2%,40.8%,51.7%,42.9%,47.4%,0.89
vs Righties,34,11,23,32.4%,30-50,37.5%,343-403,46.0%,4-9,30.8%,34,57.3%,35.3%,2.3%,4.0%,65.5%,58.0%,43.2%,52.9%,43.5%,48.2%,0.92
vs Lefties,3,2,1,66.7%,4-2,66.7%,34-29,54.0%,1-1,50.0%,3,81.3%,26.7%,7.1%,2.7%,65.5%,67.6%,50.0%,61.5%,40.3%,51.5%,1.05
