Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),866,32,,,,,,,,,1042,35,,
2025,870,32,,,,,,,,,1023,38
2024,947,23,,,,,,,,,812,56
2023,799,36,,,,,,,,,,
2022,651,45,,,,,,,,,,
2021,517,90,,,,,,,,,,
2020,631,52,,,,,,,,,541,106
2019,653,42,,,,,,,,,489,115
2018,333,120,,,,,,,,,368,150
2017,358,119,,,,,,,,,534,78
2016,293,157,223,1336,220,1328,209,1266,197,1325,433,110
2015,214,238,,,,,,,,,230,270
2014,343,101,,,,,,,,,380,117
2013,406,102,,,,,,,,,377,150
2012,610,40,,,,,,,,,498,84
2011,,,,,,,,,,,1149,9
