Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Grodzisk Mazowiecki R16,L vs Andrianjafitrimo,43% (6/14),100% (6/6),3/6,64% (9/14),22% (2/9),3/4,1/2,0/1,0/0,0/1
2019 W25 Grodzisk Mazowiecki R32,W vs Falkowska,67% (6/9),100% (6/6),3/3,33% (3/9),0% (0/3),3/4,0/2,0/0,0/1,0/0
2019 W25 Santa Margherita Di Pula R32,L vs Yerolymos,14% (1/7),0% (0/1),0/5,71% (5/7),0% (0/5),0/0,0/0,1/1,0/0,1/1
2019 W25 Plantation FL R32,L vs Maristany Zuleta De Reales,29% (2/7),100% (2/2),1/5,100% (8/8),13% (1/8),0/2,0/0,0/2,0/0,0/1
2017 Santa Margherita Di Pula $25K QF,L vs Dinu,29% (2/7),100% (2/2),2/6,88% (7/8),0% (0/7),0/2,0/0,0/1,0/0,0/1
2017 Santa Margherita Di Pula $25K R16,L vs Grymalska,50% (4/8),75% (3/4),2/6,100% (7/7),0% (0/7),0/3,0/0,0/1,0/0,0/0
2017 Santa Margherita Di Pula $25K R32,W vs Rosatello,77% (10/13),80% (8/10),2/5,69% (9/13),33% (3/9),3/7,1/1,0/1,0/0,0/0
2017 Cherboug en Cotentin $25K R32,L vs Gervais,30% (3/10),67% (2/3),1/4,56% (5/9),20% (1/5),1/2,0/0,0/0,0/0,0/0
2017 Saint Petersburg $100K R32,L vs Abduraimova,42% (5/12),80% (4/5),2/5,58% (7/12),14% (1/7),2/3,0/0,0/1,0/0,0/1
2017 Batumi $25K QF,L vs Abduraimova,25% (2/8),50% (1/2),0/4,86% (6/7),17% (1/6),0/1,0/0,0/1,0/0,0/0
2017 Almaty $25K F,W vs Amanmuradova,78% (7/9),86% (6/7),3/3,33% (3/9),0% (0/3),4/5,1/1,0/0,1/1,0/0
2017 Moscow $15K R32,W vs Avanesyan,85% (11/13),73% (8/11),4/6,57% (8/14),25% (2/8),7/8,2/2,1/1,1/1,0/0
2017 Moscow $15K F,L vs Shymanovich,22% (2/9),100% (2/2),1/5,67% (6/9),17% (1/6),2/2,0/0,1/1,0/0,0/0
2017 Moscow $15K SF,W vs Pospelova,100% (6/6),83% (5/6),0/0,29% (2/7),100% (2/2),5/5,2/2,0/0,1/1,0/0
2017 Moscow $15K QF,W vs Kruzhkova,77% (10/13),100% (10/10),3/5,62% (8/13),38% (3/8),6/9,2/2,0/0,1/1,0/0
2017 Darmstadt $25K R32,L vs Frech,45% (5/11),80% (4/5),2/5,45% (5/11),0% (0/5),2/4,0/2,2/2,0/0,1/1
2017 Stuttgart Vaihingen $25K R32,L vs Schoofs,50% (4/8),100% (4/4),2/6,89% (8/9),0% (0/8),1/4,0/0,1/3,0/0,1/2
2017 Lenzerheide $25K R16,L vs Boeykens,60% (9/15),78% (7/9),4/8,67% (10/15),10% (1/10),4/7,1/3,1/2,0/0,1/1
2017 Essen $25K R32,L vs Melnikova,50% (5/10),100% (5/5),3/6,91% (10/11),20% (2/10),2/5,0/1,0/2,0/0,0/1
2017 Wiesbaden $25K R32,L vs Zaja,38% (3/8),100% (3/3),3/6,78% (7/9),0% (0/7),0/3,0/0,0/1,0/0,0/1
2019 (4 matches),,40.5%,93.3%,36.8%,65.8%,12.0%,60.0%,25.0%,25.0%,0.0%,33.3%
2017 (27 matches),,57.2%,79.6%,43.4%,61.3%,15.9%,52.6%,57.1%,36.7%,100.0%,30.8%
2016 (18 matches),,37.7%,69.6%,23.2%,57.0%,24.5%,64.4%,85.7%,64.5%,75.0%,68.8%
2015 (28 matches),,57.0%,85.0%,45.9%,56.2%,20.8%,56.2%,60.0%,54.5%,70.0%,25.0%
2014 (15 matches),,61.0%,83.5%,43.9%,48.4%,19.7%,68.1%,87.5%,55.6%,88.9%,100.0%
Career (104 matches),,54.2%,80.8%,40.5%,55.4%,19.2%,60.1%,65.9%,50.5%,71.4%,46.5%
