Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Stockholm R16,L vs Ruud,24,28,0.9,16.3%,19.0%,16,24,0.7,12.6%,18.9%,10.2%,1.6%,1.8,23.8%,13.6%
2025 Shanghai Masters R64,L vs Djokovic,28,16,1.8,21.7%,12.4%,22,16,1.4,19.8%,14.4%,11.7%,8.1%,2.6,16.3%,6.2%
2025 Beijing R32,L vs Sinner,12,22,0.5,12.1%,22.2%,9,18,0.5,10.1%,20.2%,9.0%,1.1%,1.5,15.2%,10.1%
2025 Wimbledon R16,L vs Cobolli,45,66,0.7,15.4%,22.5%,26,65,0.4,10.0%,25.1%,8.1%,1.9%,0.8,13.0%,16.0%
2025 Girona CH F,W vs Moller,25,26,1.0,17.1%,17.8%,17,21,0.8,13.5%,16.7%,9.5%,4.0%,0.5,11.6%,22.6%
2025 Girona CH SF,W vs De Jong,27,25,1.1,19.9%,18.4%,21,24,0.9,17.2%,19.7%,15.6%,1.6%,1.8,15.4%,8.8%
2025 Doha R32,L vs Alcaraz,33,33,1.0,24.6%,24.6%,30,28,1.1,24.8%,23.1%,10.7%,5.8%,1.8,23.9%,13.4%
2024 Paris Masters R64,L vs Fils,33,31,1.1,26.0%,24.4%,26,29,0.9,24.1%,26.9%,6.5%,5.6%,1.7,25.2%,15.0%
2024 Hangzhou F,W vs Zhang,35,25,1.4,21.7%,15.5%,17,23,0.7,13.6%,18.4%,10.4%,3.2%,1.1,16.8%,15.5%
2022 Davis Cup RR,W vs Carreno Busta,54,57,0.9,23.4%,24.7%,34,42,0.8,18.3%,22.6%,14.0%,2.2%,0.9,10.8%,12.6%
2022 Paris Masters R64,L vs Musetti,28,21,1.3,25.7%,19.3%,19,19,1.0,21.1%,21.1%,8.9%,3.3%,2.5,30.3%,11.9%
2022 Tel Aviv F,L vs Djokovic,20,23,0.9,17.4%,20.0%,7,18,0.4,8.1%,20.9%,5.8%,2.3%,1.3,17.4%,13.0%
2022 Tel Aviv R16,W vs Thiem,40,32,1.3,21.1%,16.8%,25,29,0.9,15.8%,18.4%,12.7%,1.9%,1.0,13.7%,13.2%
2022 US Open R16,L vs Alcaraz,45,66,0.7,15.8%,23.2%,31,53,0.6,12.4%,21.1%,9.6%,2.0%,0.7,9.8%,14.4%
2022 US Open R32,W vs Evans,74,44,1.7,26.2%,15.6%,48,35,1.4,20.3%,14.8%,13.5%,5.5%,1.1,9.6%,8.9%
2022 US Open R64,W vs Ramos,49,57,0.9,23.7%,27.5%,33,50,0.7,18.3%,27.8%,11.7%,4.4%,0.3,4.8%,18.8%
2022 US Open R128,W vs Marterer,39,23,1.7,22.3%,13.1%,24,16,1.5,16.8%,11.2%,12.6%,2.8%,0.6,9.7%,15.4%
2022 Cincinnati Masters R64,W vs Munar,37,25,1.5,29.1%,19.7%,30,25,1.2,26.8%,22.3%,13.4%,4.5%,1.6,21.3%,13.4%
2022 Canada Masters R16,L vs Paul,22,30,0.7,20.0%,27.3%,20,28,0.7,19.4%,27.2%,8.7%,1.0%,1.4,20.0%,14.5%
2022 Canada Masters R32,W vs Khachanov,27,23,1.2,24.1%,20.5%,22,22,1.0,21.6%,21.6%,11.8%,2.9%,0.6,17.9%,28.6%
Career (231 matches),,8729,8135,1.1,19.1%,17.8%,6177,7337,0.8,15.7%,18.6%,8.0%,3.0%,0.9,13.1%,14.2%
