Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Stockholm R16,L vs Ruud,1.03,0.38,47.8,3.3,12.2%,63.3%,4.3%,51.1%,14.8%,16.7%
2025 Shanghai R64,L vs Djokovic,0.85,0.79,52.6,2.4,13.3%,66.7%,7.7%,80.8%,28.9%,20.0%
2025 Beijing R32,L vs Sinner,0.84,0.44,32.0,2.2,11.1%,51.9%,0.0%,42.3%,32.0%,22.7%
2025 Wimbledon R16,L vs Cobolli,0.92,0.84,41.7,2.2,12.2%,66.2%,14.5%,68.1%,26.9%,33.3%
2025 Girona CH F,W vs Moller,1.22,1.42,44.5,2.1,17.9%,59.0%,2.7%,73.0%,30.6%,50.0%
2025 Girona CH SF,W vs De Jong,1.44,1.28,55.0,2.5,9.3%,65.1%,4.9%,61.0%,32.1%,33.3%
2025 Doha R32,L vs Alcaraz,0.97,0.69,56.8,2.5,2.6%,56.4%,5.6%,58.3%,37.5%,22.2%
2024 Paris R64,L vs Fils,0.87,0.71,48.8,3.6,14.3%,68.6%,6.9%,51.7%,36.4%,26.7%
2024 Hangzhou F,W vs Zhang,1.29,1.30,61.7,2.4,31.8%,90.9%,10.3%,61.5%,22.5%,23.7%
2022 Davis Cup RR,W vs Carreno Busta,1.11,1.12,94.1,6.3,20.3%,59.4%,11.5%,62.3%,36.4%,43.1%
2022 Paris R64,L vs Musetti,0.67,0.57,36.3,2.1,27.6%,69.0%,4.3%,69.6%,20.0%,33.3%
2022 Tel Aviv F,L vs Djokovic,0.82,0.57,41.1,2.1,25.8%,61.3%,18.5%,63.0%,20.7%,32.1%
2022 Tel Aviv R16,W vs Thiem,1.01,1.27,65.1,4.4,15.6%,66.7%,18.6%,74.4%,38.5%,36.0%
2022 US Open R16,L vs Alcaraz,0.87,0.87,49.3,4.2,9.2%,63.2%,10.6%,59.1%,35.5%,41.8%
2022 US Open R32,W vs Evans,1.01,1.21,53.9,2.8,23.3%,67.1%,13.6%,72.7%,33.3%,39.7%
2022 US Open R64,W vs Ramos,1.07,1.35,39.7,2.1,16.7%,71.7%,11.1%,63.0%,45.8%,35.6%
2022 US Open R128,W vs Marterer,1.11,2.08,28.0,2.1,26.2%,73.8%,10.5%,81.6%,46.0%,37.8%
2022 Cincinnati R64,W vs Munar,1.12,1.56,46.7,2.5,12.9%,71.0%,11.1%,66.7%,50.0%,36.4%
2022 Canada R16,L vs Paul,0.87,0.55,36.4,2.9,6.7%,40.0%,0.0%,62.1%,39.3%,21.7%
2022 Canada R32,W vs Khachanov,1.26,1.97,36.4,2.3,13.8%,75.9%,3.8%,65.4%,51.7%,39.3%
2025 (7 matches),,1.04,0.81,46.9,2.4,11.3%,62.1%,6.7%,62.4%,28.8%,29.8%
2024 (2 matches),,1.11,1.00,56.0,2.8,24.1%,81.0%,8.8%,57.4%,28.8%,25.0%
2022 (18 matches),,1.05,1.22,43.9,2.5,17.2%,67.9%,11.0%,65.7%,38.7%,38.1%
2021 (17 matches),,0.98,1.11,48.6,2.8,13.8%,66.2%,10.6%,66.0%,36.0%,40.4%
2020 (8 matches),,0.99,1.02,45.4,3.3,9.9%,63.1%,11.8%,67.4%,37.1%,34.3%
Career (510 matches),,1.02,1.17,48.7,2.7,10.1%,67.3%,9.4%,66.7%,37.4%,38.0%
