Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
22,Novak Djokovic [SRB],2,20,9.1%,9,5,4,55.6%,2008,2025,21,0.74,9.4%,3.8%,55.8%,70.6%,43.5%,58.6%,30.8%,57.7%,24.3%
16,Kei Nishikori [JPN],6,10,37.5%,7,2,5,28.6%,2008,2024,16,1.05,13.4%,4.6%,53.5%,74.7%,52.6%,64.4%,37.5%,66.7%,34.3%
15,Stan Wawrinka [SUI],2,13,13.3%,10,3,7,30.0%,2006,2019,15,0.85,6.6%,3.2%,53.3%,74.0%,44.8%,60.4%,33.8%,53.5%,31.8%
15,Fernando Verdasco [ESP],10,5,66.7%,7,5,2,71.4%,2007,2019,15,1.13,7.1%,3.1%,58.5%,78.2%,52.2%,67.4%,36.9%,59.5%,36.4%
15,Andy Murray [GBR],3,12,20.0%,4,0,4,0.0%,2007,2016,14,0.83,7.4%,3.9%,55.9%,71.3%,45.7%,60.0%,33.4%,65.8%,34.8%
13,Philipp Kohlschreiber [GER],5,8,38.5%,9,6,3,66.7%,2007,2021,12,0.98,11.9%,2.8%,57.0%,74.8%,51.1%,64.6%,34.7%,63.5%,30.3%
13,Juan Martin Del Potro [ARG],2,11,15.4%,5,1,4,20.0%,2009,2018,12,0.80,11.5%,4.0%,54.4%,72.3%,46.9%,60.7%,31.6%,57.1%,33.8%
12,John Isner [USA],9,3,75.0%,15,8,7,53.3%,2011,2019,12,1.15,11.5%,4.3%,57.1%,82.2%,60.0%,72.7%,31.6%,83.3%,32.3%
12,Tomas Berdych [CZE],6,6,50.0%,7,5,2,71.4%,2009,2017,11,1.07,13.2%,3.8%,57.6%,77.8%,48.6%,65.4%,36.9%,55.2%,29.5%
11,David Goffin [BEL],6,5,54.5%,5,4,1,80.0%,2016,2025,11,1.05,11.8%,4.1%,53.3%,77.6%,47.6%,63.6%,38.2%,63.9%,37.8%
11,Albert Ramos [ESP],8,3,72.7%,5,5,0,100.0%,2011,2022,11,1.14,13.7%,2.8%,55.5%,77.6%,52.1%,66.3%,38.5%,59.6%,46.2%
11,Jo Wilfried Tsonga [FRA],7,4,63.6%,6,2,4,33.3%,2007,2022,9,1.24,10.8%,3.9%,58.1%,81.9%,59.5%,72.5%,34.2%,86.8%,35.3%
11,Roger Federer [SUI],1,10,9.1%,7,4,3,57.1%,2008,2021,11,0.79,10.2%,3.3%,56.6%,72.4%,50.3%,62.8%,29.4%,61.0%,27.3%
11,Viktor Troicki [SRB],6,5,54.5%,9,5,4,55.6%,2007,2016,10,1.03,8.5%,3.1%,56.1%,75.7%,55.4%,66.8%,34.1%,63.5%,23.8%
11,Andreas Seppi [ITA],6,5,54.5%,7,7,0,100.0%,2006,2013,8,1.13,9.5%,4.4%,53.4%,77.3%,50.3%,64.7%,39.7%,48.9%,39.1%
