Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Stockholm R16,L vs Ruud,0.0%,-,15.6%,34.8%,23.8%,20.7%,16.7%,9.3%,12.5%,1.9%,33.3%,46,28
2025 Shanghai R64,L vs Djokovic,0.0%,-,10.1%,84.6%,17.5%,20.0%,20.0%,10.2%,37.5%,1.6%,33.3%,8,21
2025 Beijing R32,L vs Sinner,0.0%,-,9.0%,66.7%,19.6%,14.8%,0.0%,5.4%,0.0%,0.0%,-,93,58
2025 Wimbledon R16,L vs Cobolli,0.0%,-,8.5%,72.0%,17.5%,11.9%,25.0%,5.7%,33.3%,0.5%,50.0%,48,75
2025 Girona CH F,W vs Moller,0.0%,-,9.6%,64.3%,14.6%,22.7%,25.0%,5.4%,20.0%,1.7%,25.0%,-18,5
2025 Girona CH SF,W vs De Jong,0.0%,-,9.6%,69.2%,23.3%,27.3%,25.0%,6.7%,0.0%,1.4%,66.7%,86,62
2025 Doha R32,L vs Alcaraz,0.0%,-,9.7%,53.8%,20.5%,20.5%,0.0%,6.8%,14.3%,0.5%,0.0%,70,20
2024 Paris R64,L vs Fils,5.3%,33.3%,5.5%,28.6%,16.3%,9.5%,50.0%,10.0%,60.0%,0.0%,-,176,78
2024 Hangzhou F,W vs Zhang,3.1%,50.0%,5.0%,87.5%,27.8%,18.8%,62.5%,15.8%,75.0%,0.0%,-,109,114
2022 Davis Cup Finals QF,W vs Carreno Busta,1.0%,0.0%,6.5%,66.7%,21.8%,32.8%,7.1%,1.8%,12.5%,0.5%,0.0%,23,68
2022 Paris R64,L vs Musetti,0.0%,-,3.7%,75.0%,28.3%,31.8%,0.0%,11.1%,50.0%,0.8%,0.0%,107,51
2022 Tel Aviv F,L vs Djokovic,2.2%,100.0%,5.2%,66.7%,13.4%,20.0%,25.0%,2.0%,0.0%,0.0%,-,-26,36
2022 Tel Aviv R16,W vs Thiem,0.0%,-,12.6%,70.8%,20.0%,17.9%,16.0%,5.1%,16.7%,1.1%,0.0%,57,58
2022 US Open R16,L vs Alcaraz,3.1%,75.0%,11.9%,67.6%,17.0%,20.6%,18.8%,5.6%,27.3%,0.8%,33.3%,42,68
2022 Cincinnati R64,W vs Munar,9.8%,20.0%,14.2%,55.6%,25.3%,37.1%,0.0%,12.1%,66.7%,2.1%,25.0%,76,49
2022 Canada R16,L vs Paul,3.5%,100.0%,10.9%,75.0%,8.1%,4.2%,0.0%,7.7%,50.0%,1.4%,33.3%,2,-34
2022 Canada R32,W vs Khachanov,0.0%,-,7.1%,75.0%,20.5%,40.0%,0.0%,6.8%,50.0%,0.0%,-,3,-18
2022 Queens Club SF,L vs Krajinovic,0.0%,-,11.4%,53.8%,12.7%,11.1%,0.0%,12.5%,66.7%,0.7%,0.0%,106,123
2022 Roland Garros SF,L vs Ruud,9.5%,60.0%,14.3%,62.5%,20.9%,26.8%,12.0%,10.7%,26.3%,1.8%,66.7%,133,92
2022 Roland Garros QF,W vs Rublev,0.7%,0.0%,6.4%,81.8%,27.1%,27.6%,15.4%,5.3%,20.0%,1.5%,14.3%,134,109
Career (119 matches),,1.9%,66.1%,9.3%,68.3%,16.8%,19.1%,14.6%,7.6%,26.7%,0.8%,34.4%,30,39
