Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
18-Mar-2026,Miami Masters,Hard,R32,49,4,(3) Alexander Zverev [GER] d. Cilic,6-2 5-7 6-4,0.61,11.3%,2.6%,56.5%,73.8%,44.0%,10/13,2:37
18-Mar-2026,Miami Masters,Hard,R64,49,30,Cilic d. (27) Brandon Nakashima [USA],2-6 6-4 7-6(7),1.00,19.4%,1.1%,62.4%,79.3%,51.4%,5/7,2:24
18-Mar-2026,Miami Masters,Hard,R128,49,47,Cilic d. Alexei Popyrin [AUS],6-4 6-4,1.25,12.1%,4.5%,54.5%,83.3%,53.3%,6/6,1:37
04-Mar-2026,Indian Wells Masters,Hard,R128,51,99,(WC) Zachary Svajda [USA] d. Cilic,7-6(5) 6-4,0.94,25.4%,1.5%,64.2%,88.4%,33.3%,3/5,1:46
16-Feb-2026,Delray Beach,Hard,R32,43,29,(7) Brandon Nakashima [USA] d. Cilic,7-6(4) 7-6(5),0.87,9.0%,1.1%,65.2%,81.0%,48.4%,2/2,2:12
09-Feb-2026,Dallas,Hard,SF,61,7,(1) Taylor Fritz [USA] d. Cilic,7-6(5) 7-6(3),0.65,16.5%,8.2%,55.7%,81.5%,48.8%,5/5,2:02
09-Feb-2026,Dallas,Hard,QF,61,181,Cilic d. (Q) Jack Pinnington Jones [GBR],6-1 6-4,1.69,31.4%,0.0%,64.7%,84.8%,50.0%,2/2,1:17
09-Feb-2026,Dallas,Hard,R16,61,74,Cilic d. Ethan Quinn [USA],7-6(4) 6-3,2.12,24.2%,8.1%,61.3%,100.0%,58.3%,0/0,1:37
09-Feb-2026,Dallas,Hard,R32,61,23,Cilic d. (6) Learner Tien [USA],7-5 7-6(4),1.21,11.0%,3.7%,57.3%,87.2%,40.0%,2/4,1:50
19-Jan-2026,Australian Open,Hard,R32,70,13,(12) Casper Ruud [NOR] d. Cilic,6-4 6-4 3-6 7-5,0.98,14.6%,4.9%,52.8%,78.5%,53.4%,3/7,3:04
19-Jan-2026,Australian Open,Hard,R64,70,23,Cilic d. (21) Denis Shapovalov [CAN],6-4 6-3 6-2,1.48,5.6%,5.6%,55.6%,84.0%,45.0%,4/6,2:09
19-Jan-2026,Australian Open,Hard,R128,70,44,Cilic d. Daniel Altmaier [GER],6-0 6-0 7-6(3),2.14,28.2%,4.2%,56.3%,87.5%,64.5%,1/1,2:01
05-Jan-2026,Hong Kong,Hard,R16,70,45,(8) Nuno Borges [POR] d. Cilic,7-5 6-3,0.72,17.3%,9.6%,61.5%,68.8%,50.0%,1/4,1:21
05-Jan-2026,Hong Kong,Hard,R32,70,68,Cilic d. Adrian Mannarino [FRA],6-3 6-2,1.48,16.1%,5.4%,48.2%,88.9%,51.7%,1/1,1:24
03-Nov-2025,Helsinki CH,Hard,QF,79,141,(6) Otto Virtanen [FIN] d. (1) Cilic,7-5 6-4,0.66,12.1%,9.1%,50.0%,75.8%,48.5%,5/8,1:32
03-Nov-2025,Helsinki CH,Hard,R16,79,525,(1) Cilic d. (PR) Stefano Napolitano [ITA],6-2 4-6 7-5,1.17,22.6%,3.2%,55.9%,71.2%,56.1%,6/9,2:20
03-Nov-2025,Helsinki CH,Hard,R32,79,215,(1) Cilic d. Benjamin Hassan [LBN],6-4 7-5,1.27,13.8%,7.7%,52.3%,85.3%,51.6%,3/4,1:22
20-Oct-2025,Basel,Hard,R16,89,12,(5) Felix Auger Aliassime [CAN] d. (Q) Cilic,7-6(2) 7-6(2),0.58,9.3%,2.7%,57.3%,86.0%,46.9%,2/2,1:47
20-Oct-2025,Basel,Hard,R32,89,104,(Q) Cilic d. (LL) David Goffin [BEL],7-6(9) 7-5,1.33,13.9%,2.8%,59.7%,86.0%,69.0%,0/0,1:48
20-Oct-2025,Basel,Hard,Q2,89,104,Cilic d. David Goffin [BEL],6-1 7-6(4),1.72,12.3%,4.6%,61.5%,87.5%,60.0%,5/5,1:41
20-Oct-2025,Basel,Hard,Q1,89,74,Cilic d. (7) Adam Walton [AUS],6-4 6-1,2.81,25.6%,4.7%,44.2%,100.0%,70.8%,0/0,1:13
