Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
04-Aug-2025,Cordenons CH,Clay,F,170,146,(2) Dusan Lajovic [SRB] d. (4) Neumayer,6-2 7-6(3),0.69,2.4%,3.7%,57.3%,53.2%,48.6%,3/7,1:51
26-May-2025,Vicenza CH,Clay,F,182,94,(1) Chun Hsin Tseng [TPE] d. (6) Neumayer,6-3 6-4,0.62,1.9%,3.8%,62.3%,69.7%,45.0%,5/8,1:20
18-Nov-2024,Montemar CH,Clay,F,259,84,(1) Fabio Fognini [ITA] d. Neumayer,6-3 2-6 6-3,0.93,1.0%,5.2%,60.8%,59.3%,39.5%,7/13,2:18
02-Sep-2024,Tulln CH,Clay,F,320,276,Jan Choinski [GBR] d. Neumayer,6-4 6-1,0.69,2.3%,6.8%,65.9%,65.5%,33.3%,0/4,1:09
15-Jul-2024,M25 Telfs,Clay,F,288,259,(2) Facundo Mena [ARG] d. (1) Neumayer,6-4 6-2,,,,,,,,
07-Aug-2023,Cordenons CH,Clay,F,251,202,Matteo Gigante [ITA] d. Neumayer,6-0 6-2,0.41,0.0%,2.2%,63.0%,44.8%,35.3%,4/9,1:07
10-Jul-2023,Salzburg CH,Clay,F,269,72,(3) Sebastian Ofner [AUT] d. (WC) Neumayer,6-3 6-2,0.58,5.8%,0.0%,61.5%,68.8%,40.0%,4/7,1:08
29-May-2023,M25 Jablonec nad Nisou,Clay,F,303,661,(3) Neumayer d. (SE) Tim Handel [GER],6-2 3-6 6-1,,,,,,,,
15-May-2023,M25 Prague,Clay,F,347,313,(7) Neumayer d. (3) Henri Squire [GER],6-2 6-3,,,,,,,,
12-Sep-2022,M25 Madrid,Hard,F,333,306,(2) Neumayer d. (1) Nicolas Moreno De Alboran [USA],6-4 6-1,,,,,,,,
