Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2025 Australian Open Q1,W vs Moller,21.3%,35.2%,52.7%,28.2%,27.0%,43.2%,61.1%,38.4%,67.6%,57.5%,60.0%,14.0%,25.6%,40.5%,19
2024 Prostejov CH QF,L vs Djere,16.0%,22.7%,36.7%,21.1%,15.9%,25.0%,43.2%,24.5%,31.6%,84.0%,83.3%,17.9%,21.4%,26.1%,59
2023 Salzburg CH F,L vs Ofner,26.9%,32.7%,42.1%,31.2%,37.5%,43.8%,50.0%,44.4%,50.0%,81.3%,100.0%,10.0%,15.0%,33.3%,-79
Career (3 matches),,20.9%,30.9%,45.5%,26.7%,26.0%,38.0%,53.2%,35.6%,53.6%,70.4%,78.6%,14.3%,22.0%,34.6%,26
