Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,3,1,2,33.3%,1,0,1,0.0%,2025,2026,Q2,3,0.88,4.9%,3.9%,57.2%,68.7%,44.3%,58.2%,36.8%,69.0%,36.8%
Roland Garros,2,Clay,3,1,2,33.3%,1,0,1,0.0%,2024,2025,Q2,3,0.94,1.6%,4.4%,62.8%,56.5%,54.4%,55.7%,41.5%,38.1%,44.0%
Wimbledon,2,Grass,2,0,2,0.0%,0,0,0,-,2024,2025,Q1,2,0.51,4.2%,3.4%,71.4%,69.4%,29.4%,58.0%,21.4%,66.7%,0.0%
US Open,1,Hard,1,0,1,0.0%,2,1,1,50.0%,2025,2025,Q1,1,0.77,3.6%,6.3%,53.2%,69.5%,48.1%,59.5%,31.1%,50.0%,33.3%
Davis Cup,3,,6,5,1,83.3%,5,3,2,60.0%,2024,2026,,0,,,,,,,,,,
Vienna,2,Hard,2,0,2,0.0%,2,0,2,0.0%,2022,2025,Q1,2,0.83,8.2%,3.2%,62.7%,69.7%,55.9%,64.6%,29.3%,50.0%,60.0%
Kitzbuhel,5,Clay,9,4,5,44.4%,4,4,0,100.0%,2021,2025,R16,9,0.93,2.7%,3.4%,59.6%,67.8%,49.4%,60.4%,36.7%,49.1%,35.0%
