Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,3,2,1,66.7%,4-3,57.1%,39-35,52.7%,1-1,50.0%,0,,,,,,,,,,,
Clay,7,4,3,57.1%,9-8,52.9%,92-90,50.5%,4-1,80.0%,4,69.8%,17.0%,2.4%,3.6%,60.1%,67.8%,49.3%,60.4%,34.2%,47.6%,0.86
Other Tours,4,1,3,25.0%,3-7,30.0%,48-60,44.4%,2-0,100.0%,4,69.8%,17.0%,2.4%,3.6%,60.1%,67.8%,49.3%,60.4%,34.2%,47.6%,0.86
Best of 3,10,6,4,60.0%,13-11,54.2%,131-125,51.2%,5-2,71.4%,4,69.8%,17.0%,2.4%,3.6%,60.1%,67.8%,49.3%,60.4%,34.2%,47.6%,0.86
vs Righties,10,6,4,60.0%,13-11,54.2%,131-125,51.2%,5-2,71.4%,4,69.8%,17.0%,2.4%,3.6%,60.1%,67.8%,49.3%,60.4%,34.2%,47.6%,0.86
