Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),835,35,,,,,,,,,923,46,,
2025,839,35,,,,,,,,,815,62
2024,594,71,,,,,,,,,971,37
2023,727,47,,,,,,,,,,
2022,543,67,,,,,,,,,,
2021,338,183,,,,,,,,,,
2020,227,285,,,,,,,,,467,144
2019,253,235,,,,,,,,,521,98
2018,602,25,,,,,,,,,657,30
2017,534,52,,,,,,,,,652,53
2016,295,155,,,,,,,,,506,86
2015,316,129,,,,,,,,,490,83
2014,488,54,,,,,,,,,521,66
2013,156,409,140,1621,210,1456,89,1626,,,392,140
2012,402,93,,,,,,,,,572,63
2011,514,64,,,,,,,,,638,51
