Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,18,12,6,66.7%,25-12,67.6%,183-129,58.7%,0-1,0.0%,17,66.9%,45.5%,2.2%,2.2%,57.2%,63.4%,47.4%,56.5%,48.1%,52.4%,1.11,W (W15 Antalya)
2024,19,9,10,47.4%,21-19,52.5%,185-164,53.0%,1-3,25.0%,0,,,,,,,,,,,,QF (3x)
2023,12,6,6,50.0%,12-14,46.2%,112-118,48.7%,1-1,50.0%,0,,,,,,,,,,,,QF (2x)
2022,30,21,9,70.0%,43-18,70.5%,318-225,58.6%,3-1,75.0%,0,,,,,,,,,,,,F (2x)
2021,13,5,8,38.5%,11-13,45.8%,115-107,51.8%,0-1,0.0%,0,,,,,,,,,,,,QF (2x)
2020,17,11,6,64.7%,24-15,61.5%,190-173,52.3%,2-1,66.7%,2,47.1%,43.8%,2.8%,1.8%,46.8%,58.8%,41.4%,49.5%,48.1%,48.8%,0.95,SF (2x)
2019,54,37,17,68.5%,79-42,65.3%,605-452,57.2%,2-2,50.0%,0,,,,,,,,,,,,W (3x)
2018,40,26,14,65.0%,55-33,62.5%,438-330,57.0%,4-5,44.4%,0,,,,,,,,,,,,W (Jablonec nad Nisou $15K)
2017,36,28,8,77.8%,56-13,81.2%,389-190,67.2%,2-5,28.6%,0,,,,,,,,,,,,W (3x)
2016,37,27,10,73.0%,54-23,70.1%,397-271,59.4%,1-3,25.0%,0,,,,,,,,,,,,W (3x)
2015,41,28,13,68.3%,60-32,65.2%,459-338,57.6%,2-2,50.0%,0,,,,,,,,,,,,W (3x)
2014,16,8,8,50.0%,19-18,51.4%,169-170,49.9%,1-4,20.0%,0,,,,,,,,,,,,F (Sofia 25K)
2013,46,35,11,76.1%,67-32,67.7%,516-380,57.6%,2-3,40.0%,0,,,,,,,,,,,,W (3x)
2012,38,30,8,78.9%,59-25,70.2%,432-289,59.9%,2-1,66.7%,0,,,,,,,,,,,,W (5x)
2011,27,21,6,77.8%,38-16,70.4%,290-202,58.9%,3-2,60.0%,0,,,,,,,,,,,,W (2x)
Career,444,304,140,68.5%,623-325,65.7%,4798-3538,57.6%,26-35,42.6%,19,64.8%,45.3%,2.3%,2.2%,56.1%,63.0%,46.7%,55.8%,48.1%,52.0%,1.09,
