Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2012,224,259,42,1843,32,1801,43,1752,,,234,271
2011,234,248,,,,,,,,,1130,11
2010,56,1058,34,1887,29,1844,46,1757,28,1740,132,552
2009,67,924,44,1858,42,1794,38,1785,29,1748,,
2008,18,1363,30,1897,28,1830,26,1826,15,1792,,
2007,6,2935,9,2122,7,2047,11,1965,7,1918,,
2006,13,1144,9,2081,10,1988,16,1913,12,1831,,
2005,32,918,24,1937,25,1860,40,1787,18,1768,,
2004,83,429,69,1770,66,1707,144,1545,,,,
2003,374,48,,,,,,,,,,
2002,764,10,,,,,,,,,,
