Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2012 Tashkent R16,L vs Voskoboeva,13% (1/8),0% (0/1),0/3,63% (5/8),20% (1/5),0/0,0/0,0/1,0/0,0/1
2012 Tashkent R32,W vs Tsurenko,78% (7/9),86% (6/7),4/4,40% (4/10),0% (0/4),3/5,1/2,0/0,1/1,0/0
2012 Bronx NY 50K F,L vs Oprandi,47% (7/15),57% (4/7),2/5,53% (8/15),25% (2/8),2/3,0/0,2/3,0/0,1/1
2012 Washington R32,L vs Czink,40% (4/10),75% (3/4),1/4,50% (5/10),0% (0/5),1/2,0/0,0/1,0/0,0/1
2012 Brussels R32,L vs Wickmayer,46% (6/13),67% (4/6),1/5,46% (6/13),0% (0/6),3/3,0/0,0/1,0/0,0/1
2012 Rome R64,L vs Stephens,31% (4/13),100% (4/4),1/5,54% (7/13),29% (2/7),2/3,0/0,0/0,0/0,0/0
2012 Australian Open R128,L vs Dokic,0% (0/8),- (0/0),0/3,71% (5/7),20% (1/5),0/0,0/0,0/1,0/0,0/0
2012 Australian Open R128,L vs Dokic,0% (0/8),- (0/0),0/3,71% (5/7),20% (1/5),0/0,0/0,0/1,0/0,0/0
2012 Hobart R16,W vs Pironkova,78% (7/9),100% (7/7),1/3,38% (3/8),0% (0/3),3/5,0/2,0/0,0/0,0/0
2011 Wimbledon R128,L vs Sharapova,29% (2/7),50% (1/2),1/5,88% (7/8),14% (1/7),0/1,0/0,0/1,0/0,0/1
2008 New Haven F,L vs Wozniacki,31% (4/13),100% (4/4),2/5,62% (8/13),25% (2/8),1/4,1/1,0/1,0/0,0/0
2008 Paris F,W vs Szavay,62% (8/13),63% (5/8),0/3,58% (7/12),57% (4/7),3/3,0/0,1/1,0/0,0/0
2007 US Open SF,L vs Kuznetsova,58% (7/12),71% (5/7),2/7,73% (8/11),0% (0/8),2/4,0/1,0/1,0/0,0/0
2006 Moscow SF,W vs Dementieva,64% (9/14),78% (7/9),3/4,38% (5/13),20% (1/5),4/6,1/1,1/1,0/0,0/0
2012 (9 matches),,38.7%,77.8%,28.6%,52.7%,14.6%,66.7%,25.0%,25.0%,100.0%,25.0%
2011 (1 matches),,28.6%,50.0%,20.0%,87.5%,14.3%,0.0%,-,0.0%,-,0.0%
2008 (2 matches),,46.2%,75.0%,25.0%,60.0%,40.0%,57.1%,100.0%,50.0%,-,-
2007 (1 matches),,58.3%,71.4%,28.6%,72.7%,0.0%,50.0%,0.0%,0.0%,-,-
2006 (1 matches),,64.3%,77.8%,75.0%,38.5%,20.0%,66.7%,100.0%,100.0%,-,-
Career (14 matches),,43.4%,75.8%,30.5%,56.1%,18.1%,61.5%,42.9%,30.8%,100.0%,20.0%
