Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Cincinnati R64,L vs Sabalenka,0.86,0.80,57.1,2.4,11.1%,55.6%,4.3%,65.2%,42.9%,31.7%
2025 Wimbledon R64,L vs Raducanu,0.96,0.63,49.6,2.1,0.0%,51.4%,2.8%,50.0%,25.0%,40.0%
2025 Berlin F,W vs Wang,1.21,1.20,69.7,3.8,10.9%,60.0%,0.0%,56.0%,40.4%,42.9%
2025 Berlin SF,W vs Sabalenka,1.05,1.42,54.5,2.5,3.0%,63.6%,6.3%,62.5%,45.2%,54.8%
2025 Dubai R32,L vs Andreeva,1.03,0.73,57.7,3.0,3.1%,46.9%,3.3%,43.3%,41.9%,35.7%
2025 Dubai R64,W vs Garcia,0.89,1.68,44.0,2.2,9.1%,77.3%,5.6%,55.6%,56.0%,68.2%
2025 Doha R64,L vs Svitolina,0.88,0.87,86.6,5.0,9.8%,53.7%,5.3%,55.3%,43.2%,46.3%
2024 Wimbledon R128,L vs Bouzas Maneiro,0.90,0.62,43.3,2.4,7.1%,50.0%,8.0%,40.0%,34.6%,40.0%
2024 Roland Garros QF,L vs Swiatek,1.01,0.45,35.9,2.0,0.0%,33.3%,0.0%,52.2%,18.2%,35.3%
2024 Roland Garros R16,W vs Danilovic,1.06,1.63,47.3,3.2,3.4%,69.0%,0.0%,68.0%,43.3%,53.8%
2024 Stuttgart SF,L vs Kostyuk,0.84,0.71,45.6,2.3,2.9%,65.7%,0.0%,44.1%,39.5%,36.1%
2024 Stuttgart QF,W vs Sabalenka,1.15,1.21,78.0,4.6,4.0%,54.0%,6.7%,53.3%,56.1%,40.5%
2024 Stuttgart R32,W vs Vekic,1.10,1.40,57.2,3.2,2.9%,64.7%,9.4%,59.4%,40.7%,56.0%
2024 Dubai QF,L vs Cirstea,0.95,0.88,59.1,158.7,3.0%,48.5%,4.6%,56.9%,49.1%,38.9%
2024 United Cup RR,W vs Danilovic,1.16,1.27,57.8,3.0,6.7%,57.8%,4.7%,53.5%,46.2%,51.4%
2024 United Cup RR,L vs Zheng,0.98,0.70,43.5,2.0,2.9%,37.1%,0.0%,52.9%,38.2%,40.0%
2023 Cancun Finals RR,L vs Swiatek,1.03,0.69,48.4,3.7,0.0%,33.3%,0.0%,45.8%,35.3%,46.7%
2023 US Open QF,L vs Keys,0.88,0.72,49.3,2.2,0.0%,45.8%,0.0%,63.6%,41.0%,34.2%
2023 US Open R16,W vs Stearns,1.02,1.25,58.7,4.4,10.4%,60.4%,8.5%,59.6%,58.7%,38.1%
2023 US Open R32,W vs Alexandrova,1.15,1.80,35.2,2.2,0.0%,50.0%,4.2%,66.7%,66.7%,63.6%
2025 (7 matches),,0.99,0.98,62.3,2.8,6.9%,57.5%,3.5%,55.1%,41.9%,44.3%
2024 (9 matches),,1.02,0.94,54.3,3.0,3.7%,53.3%,4.0%,53.7%,42.7%,43.2%
2023 (24 matches),,1.01,1.22,52.8,2.6,4.0%,57.7%,4.7%,63.9%,48.8%,46.2%
2022 (3 matches),,1.07,1.16,50.7,3.7,3.6%,58.0%,6.9%,61.8%,44.7%,41.8%
2021 (17 matches),,1.01,1.06,55.5,2.8,3.2%,57.7%,3.5%,57.5%,43.3%,46.4%
Career (204 matches),,1.02,1.14,56.4,2.7,2.4%,57.3%,3.3%,59.0%,46.7%,46.8%
