Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Cincinnati R64,L vs Sabalenka,68.7%,50.9%,1.2%,0/1,2.71,23.3%,64.0%,56.3%,0.0%,2.63,21.1%,80.6%,44.0%,3.2%,2.84,27.3%
2025 Wimbledon R64,L vs Raducanu,77.4%,41.5%,3.8%,0/2,2.68,27.8%,78.9%,40.0%,5.3%,2.60,35.9%,73.3%,45.5%,0.0%,2.89,6.7%
2025 Berlin F,W vs Wang,73.0%,50.8%,6.7%,3/3,2.64,13.8%,65.4%,47.1%,1.9%,2.31,19.4%,93.9%,54.8%,15.2%,3.06,6.9%
2025 Berlin SF,W vs Sabalenka,66.1%,65.9%,3.2%,0/2,2.41,24.4%,62.9%,59.1%,2.9%,2.28,28.6%,82.6%,73.7%,4.3%,2.62,17.6%
2025 Dubai R32,L vs Andreeva,55.9%,48.5%,1.7%,0/1,1.99,13.5%,61.1%,45.5%,0.0%,2.09,26.3%,68.8%,54.5%,6.3%,1.86,0.0%
2025 Dubai R64,W vs Garcia,85.1%,65.0%,6.4%,1/2,2.15,13.6%,100.0%,60.0%,12.0%,2.50,15.4%,78.9%,73.3%,0.0%,1.63,11.1%
2025 Doha R64,L vs Svitolina,78.8%,49.3%,2.4%,0/2,2.03,14.3%,82.6%,39.5%,2.2%,2.11,26.1%,85.3%,62.1%,2.9%,1.97,6.1%
2024 Wimbledon R128,L vs Bouzas Maneiro,78.4%,40.0%,2.0%,0/1,2.44,14.7%,86.7%,26.9%,3.3%,2.36,15.8%,77.8%,64.3%,0.0%,2.53,13.3%
2024 Roland Garros QF,L vs Swiatek,89.7%,28.6%,2.6%,0/1,2.21,2.4%,92.3%,12.5%,0.0%,2.23,3.8%,84.6%,63.6%,7.7%,2.19,0.0%
2024 Roland Garros R16,W vs Danilovic,85.7%,52.1%,0.0%,0/0,2.41,7.3%,94.7%,52.8%,0.0%,2.32,12.0%,75.0%,50.0%,0.0%,2.54,0.0%
2024 Stuttgart SF,L vs Kostyuk,71.6%,41.5%,2.7%,0/2,2.36,3.5%,73.5%,38.9%,0.0%,2.35,6.3%,89.5%,47.1%,10.5%,2.38,0.0%
2024 Stuttgart QF,W vs Sabalenka,66.7%,55.8%,6.4%,1/4,2.59,9.4%,72.1%,51.6%,9.3%,2.60,10.3%,80.8%,61.9%,3.8%,2.59,8.0%
2024 Stuttgart R32,W vs Vekic,80.8%,52.4%,7.7%,2/2,2.48,4.9%,85.7%,37.5%,7.1%,2.34,10.0%,85.7%,72.2%,9.5%,2.60,0.0%
2024 Dubai QF,L vs Cirstea,74.8%,57.8%,5.4%,3/3,2.46,9.7%,68.2%,51.1%,3.0%,2.43,12.7%,86.4%,65.8%,9.1%,2.51,5.0%
2024 United Cup RR,W vs Danilovic,81.6%,54.8%,2.6%,1/1,2.20,9.5%,82.0%,53.7%,2.0%,2.17,12.2%,91.3%,57.1%,4.3%,2.27,0.0%
2023 United Cup RR,L vs Zheng,65.6%,50.0%,9.4%,2/4,2.60,0.0%,62.1%,38.9%,10.3%,2.50,0.0%,77.4%,58.3%,9.7%,2.82,0.0%
2023 Cancun Finals RR,L vs Swiatek,71.9%,47.8%,4.7%,1/2,2.26,5.3%,77.8%,50.0%,0.0%,2.24,4.0%,75.0%,44.4%,12.5%,2.32,7.7%
2023 US Open QF,L vs Keys,70.1%,48.1%,2.6%,2/0,2.32,6.7%,68.5%,45.9%,3.7%,2.46,10.5%,85.0%,52.9%,0.0%,2.10,0.0%
2023 US Open R16,W vs Stearns,75.0%,53.0%,5.7%,2/3,2.61,0.0%,83.0%,56.8%,7.5%,2.70,0.0%,81.5%,45.5%,3.7%,2.27,0.0%
2023 Cincinnati QF,L vs Swiatek,77.8%,40.8%,1.6%,1/0,2.79,2.9%,85.4%,40.0%,2.4%,2.96,4.3%,73.7%,42.9%,0.0%,2.44,0.0%
Last 52 Weeks (4 matches),,71.1%,52.0%,3.8%,27.3%,2.61,21.6%,67.4%,50.0%,2.3%,2.44,27.0%,84.3%,54.7%,6.9%,2.88,12.5%
Career (86 matches),,76.5%,51.9%,3.4%,27.8%,2.44,12.8%,78.2%,48.4%,2.1%,2.42,17.7%,84.6%,58.3%,6.4%,2.48,4.9%
