Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Cincinnati R64,L vs Sabalenka,2.8,3.0,2.7,46.5%,37.5%,57.1%,66.7%,41.9%,8.9%,1.0,2.6,2.5,3.7
2025 Wimbledon R64,L vs Raducanu,4.4,4.1,4.8,46.8%,37.8%,42.9%,38.5%,50.2%,36.2%,-7.0,-7.4,-0.5,-0.7
2025 Berlin F,W vs Wang,3.6,3.6,3.5,54.8%,42.2%,51.9%,28.6%,54.9%,33.1%,5.0,4.5,-3.0,-3.9
2025 Berlin SF,W vs Sabalenka,3.1,3.4,2.8,58.8%,50.0%,66.7%,50.0%,54.2%,39.4%,11.0,20.4,8.0,22.9
2025 Dubai R32,L vs Andreeva,2.8,3.1,2.6,43.4%,37.0%,33.3%,60.0%,39.7%,29.1%,-9.5,-22.6,3.0,5.6
2025 Dubai R64,W vs Garcia,3.3,2.7,3.8,60.4%,78.3%,66.7%,0.0%,49.6%,24.6%,17.5,42.7,8.5,20.7
2025 Doha R64,L vs Svitolina,4.0,3.7,4.4,58.1%,34.9%,29.4%,63.6%,63.9%,31.7%,-2.0,-1.4,5.0,7.9
2024 Wimbledon R128,L vs Bouzas Maneiro,3.8,3.1,4.5,45.5%,34.4%,33.3%,60.0%,50.0%,15.7%,-8.5,-13.7,-2.5,-3.8
2024 Roland Garros QF,L vs Swiatek,5.0,5.5,4.3,50.0%,18.8%,33.3%,33.3%,58.9%,28.4%,3.5,4.1,-6.0,-12.0
2024 Roland Garros R16,W vs Danilovic,5.3,4.5,6.1,64.1%,56.8%,41.2%,64.7%,45.0%,18.3%,10.0,9.7,4.0,4.0
2024 Stuttgart SF,L vs Kostyuk,4.6,5.4,3.9,44.9%,47.2%,57.7%,25.0%,37.9%,19.2%,1.5,1.8,-6.5,-5.0
2024 Stuttgart QF,W vs Sabalenka,3.2,3.4,3.0,57.0%,42.0%,50.0%,33.3%,53.8%,28.1%,9.5,11.4,-3.5,-5.3
2024 Stuttgart R32,W vs Vekic,3.6,3.8,3.5,56.3%,50.0%,62.5%,60.0%,50.9%,28.6%,3.0,4.5,2.5,4.8
2024 Dubai QF,L vs Cirstea,4.4,4.4,4.3,48.2%,45.5%,56.3%,52.6%,52.2%,25.1%,5.0,2.9,17.0,12.1
2024 United Cup RR,W vs Danilovic,5.6,4.9,6.4,50.7%,57.1%,53.6%,50.0%,55.3%,29.5%,4.0,2.3,11.5,9.8
2023 United Cup RR,L vs Zheng,3.9,3.8,4.0,37.1%,52.5%,18.8%,85.7%,49.3%,25.5%,-5.5,-7.4,-5.5,-7.3
2023 Cancun Finals RR,L vs Swiatek,4.0,4.4,3.6,31.7%,64.7%,21.4%,28.6%,49.5%,17.0%,-5.0,-6.6,-9.5,-12.7
2023 US Open QF,L vs Keys,3.6,3.6,3.6,38.4%,51.6%,41.7%,71.4%,52.7%,14.8%,-5.5,-7.4,-5.5,-7.6
2023 US Open R16,W vs Stearns,3.9,3.8,4.0,60.0%,46.3%,48.0%,50.0%,54.6%,23.9%,2.0,1.6,6.0,5.9
2023 Cincinnati QF,L vs Swiatek,4.4,3.9,4.7,50.8%,43.3%,33.3%,26.7%,55.5%,12.4%,-4.5,-4.6,2.5,3.0
Last 52 Weeks (4 matches),,3.5,3.6,3.4,52.0%,42.3%,52.6%,40.0%,51.1%,30.1%,2.5,3.4,1.8,2.8
Career (86 matches),,4.4,4.3,4.4,51.2%,50.0%,49.8%,48.9%,51.4%,21.2%,4.4,4.0,1.8,1.9
