Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Cincinnati R64,L vs Sabalenka,14,12,1.2,10.5%,9.0%,10,8,1.3,8.4%,6.7%,4.2%,2.5%,1.2,27.1%,22.6%
2025 Wimbledon R64,L vs Raducanu,12,36,0.3,9.5%,28.6%,11,30,0.4,9.4%,25.6%,6.0%,2.6%,1.0,14.3%,14.3%
2025 Berlin F,W vs Wang,26,28,0.9,13.4%,14.4%,20,21,1.0,11.5%,12.1%,6.3%,2.9%,0.8,17.0%,20.6%
2025 Berlin SF,W vs Sabalenka,25,10,2.5,19.7%,7.9%,22,7,3.1,19.6%,6.3%,11.6%,4.5%,1.0,22.0%,22.0%
2025 Dubai R32,L vs Andreeva,14,29,0.5,11.6%,24.0%,12,19,0.6,12.5%,19.8%,5.2%,6.3%,1.3,24.0%,19.0%
2025 Dubai R64,W vs Garcia,14,7,2.0,16.1%,8.0%,11,2,5.5,14.5%,2.6%,9.2%,5.3%,0.8,18.4%,24.1%
2025 Doha R64,L vs Svitolina,30,32,0.9,18.3%,19.5%,24,28,0.9,16.2%,18.9%,9.5%,6.1%,0.7,15.2%,22.0%
2024 Wimbledon R128,L vs Bouzas Maneiro,18,28,0.6,17.3%,26.9%,14,21,0.7,15.9%,23.9%,10.2%,5.7%,0.9,11.5%,13.5%
2024 Roland Garros QF,L vs Swiatek,12,16,0.8,13.5%,18.0%,12,12,1.0,14.1%,14.1%,8.2%,5.9%,2.1,28.1%,13.5%
2024 Roland Garros R16,W vs Danilovic,20,19,1.1,18.2%,17.3%,19,15,1.3,18.6%,14.7%,9.8%,7.8%,0.5,15.5%,30.0%
2024 Stuttgart SF,L vs Kostyuk,13,31,0.4,9.1%,21.7%,12,28,0.4,9.0%,21.1%,6.8%,1.5%,0.7,20.3%,30.1%
2024 Stuttgart QF,W vs Sabalenka,17,21,0.8,9.8%,12.1%,12,17,0.7,7.9%,11.3%,6.0%,2.0%,1.0,20.2%,19.7%
2024 Stuttgart R32,W vs Vekic,21,25,0.8,17.8%,21.2%,17,19,0.9,16.2%,18.1%,10.5%,4.8%,0.7,16.9%,23.7%
2024 Dubai QF,L vs Cirstea,37,36,1.0,15.3%,14.9%,32,30,1.1,14.3%,13.5%,8.5%,5.8%,1.1,19.0%,17.8%
2024 United Cup RR,L vs Zheng,3,27,0.1,2.3%,20.3%,2,21,0.1,1.7%,17.5%,0.8%,0.8%,0.8,15.8%,21.1%
2024 United Cup RR,W vs Danilovic,24,26,0.9,14.6%,15.9%,19,18,1.1,13.0%,12.3%,8.2%,4.8%,0.9,18.9%,20.7%
2023 Cancun Finals RR,L vs Swiatek,6,30,0.2,5.3%,26.5%,6,25,0.2,5.9%,24.5%,4.9%,1.0%,0.7,16.8%,23.9%
2023 US Open QF,L vs Keys,10,19,0.5,8.1%,15.4%,10,14,0.7,9.0%,12.6%,5.4%,3.6%,0.7,15.4%,22.8%
2023 US Open R16,W vs Stearns,23,29,0.8,12.6%,15.8%,14,24,0.6,8.9%,15.2%,4.4%,4.4%,0.5,14.8%,28.4%
2023 US Open R32,W vs Alexandrova,13,6,2.2,13.8%,6.4%,12,3,4.0,13.6%,3.4%,3.4%,6.8%,0.8,18.1%,22.3%
Career (104 matches),,2061,2461,0.8,14.3%,17.1%,1844,2060,0.9,14.0%,15.6%,6.6%,4.7%,0.7,15.5%,22.0%
