Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Cincinnati R64,L vs Sabalenka,0.0%,-,4.5%,66.7%,15.8%,20.0%,0.0%,7.7%,25.0%,1.5%,50.0%,-84,-40
2025 Wimbledon R64,L vs Raducanu,0.0%,-,7.1%,44.4%,8.0%,20.0%,0.0%,8.0%,20.0%,3.0%,57.1%,34,34
2025 Berlin F,W vs Wang,0.0%,-,8.8%,70.6%,12.0%,25.9%,0.0%,5.3%,0.0%,3.0%,50.0%,-57,-9
2025 Berlin SF,W vs Sabalenka,0.0%,-,12.6%,87.5%,20.8%,33.3%,25.0%,20.0%,50.0%,3.5%,0.0%,-4,-4
2025 Dubai R32,L vs Andreeva,0.0%,-,5.0%,66.7%,14.3%,0.0%,25.0%,5.9%,16.7%,4.6%,50.0%,39,83
2025 Dubai R64,W vs Garcia,0.0%,-,4.6%,25.0%,29.7%,55.6%,25.0%,15.8%,20.0%,0.9%,0.0%,-34,50
2025 Doha R64,L vs Svitolina,0.0%,-,8.5%,64.3%,10.3%,20.0%,4.3%,11.1%,33.3%,2.1%,16.7%,-20,-2
2024 Wimbledon R128,L vs Bouzas Maneiro,0.0%,-,6.7%,85.7%,10.0%,25.0%,0.0%,7.1%,11.1%,1.8%,0.0%,45,78
2024 Roland Garros QF,L vs Swiatek,0.0%,-,5.6%,80.0%,9.5%,45.5%,0.0%,2.6%,33.3%,2.2%,50.0%,-109,-85
2024 Roland Garros R16,W vs Danilovic,0.0%,-,6.4%,71.4%,13.4%,31.3%,0.0%,6.3%,41.7%,3.1%,12.5%,-80,-65
2024 Stuttgart SF,L vs Kostyuk,0.0%,-,11.9%,52.9%,3.6%,0.0%,0.0%,1.1%,6.3%,3.2%,22.2%,-96,-72
2024 Stuttgart QF,W vs Sabalenka,0.0%,-,5.8%,70.0%,16.5%,18.2%,25.0%,5.1%,16.7%,1.4%,66.7%,-20,17
2024 Stuttgart R32,W vs Vekic,0.0%,-,10.2%,75.0%,11.9%,8.0%,0.0%,6.5%,25.0%,1.8%,66.7%,-8,59
2024 Dubai QF,L vs Cirstea,0.0%,-,5.0%,75.0%,13.7%,36.7%,10.0%,14.7%,30.0%,2.8%,25.0%,-46,-31
2024 United Cup RR,W vs Danilovic,0.0%,-,12.2%,65.0%,8.0%,23.3%,0.0%,8.0%,33.3%,2.8%,27.3%,-99,-67
2023 United Cup RR,L vs Zheng,0.0%,-,3.0%,100.0%,4.3%,0.0%,0.0%,3.8%,0.0%,4.8%,30.0%,-71,-23
2023 Cancun Finals RR,L vs Swiatek,0.0%,-,0.9%,100.0%,5.8%,33.3%,9.5%,7.0%,0.0%,4.5%,33.3%,-52,-16
2023 US Open QF,L vs Keys,0.0%,-,8.9%,90.9%,12.9%,33.3%,0.0%,8.1%,14.3%,2.2%,50.0%,-45,-9
2023 US Open R16,W vs Stearns,0.0%,-,2.2%,100.0%,7.0%,25.0%,14.3%,6.3%,0.0%,1.7%,80.0%,-39,-4
2023 Cincinnati QF,L vs Swiatek,0.0%,-,4.2%,80.0%,8.1%,25.0%,5.9%,3.4%,0.0%,1.4%,0.0%,-90,-40
Last 52 Weeks (4 matches),,0.0%,-,8.3%,70.8%,12.8%,25.4%,3.3%,8.5%,21.1%,2.8%,40.9%,-26,-2
Career (86 matches),,0.0%,0.0%,7.7%,71.8%,10.5%,21.8%,5.9%,6.6%,16.8%,3.3%,34.9%,-45,-23
