Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Sao Paulo R32,W vs Ortenzi,1.15,1.97,37.4,2.0,3.6%,67.9%,0.0%,72.0%,51.6%,51.7%
2024 W35 Amstelveen QF,W vs Hule,0.94,1.54,43.9,2.2,0.0%,64.0%,0.0%,54.5%,70.4%,62.5%
2019 W60 Fukuoka R16,L vs Ozaki,0.96,0.73,55.2,2.6,0.0%,46.7%,0.0%,37.0%,40.0%,48.3%
2019 W60 Fukuoka R32,W vs Uchijima,1.20,1.72,43.0,2.8,0.0%,71.0%,0.0%,62.1%,56.0%,38.1%
2019 W60 Istanbul R16,L vs Grammatikopoulou,0.98,0.73,50.0,2.9,3.4%,41.4%,0.0%,42.3%,40.0%,47.1%
2019 W60 Istanbul R32,W vs Sonmez,1.04,1.25,61.9,2.7,2.5%,52.5%,0.0%,63.9%,48.8%,52.5%
2019 W25 Altenkirchen R16,L vs Chwalinska,0.98,0.75,59.2,2.0,0.0%,50.0%,0.0%,50.0%,50.0%,26.5%
2019 W25 Altenkirchen R32,W vs Lukas,1.12,1.25,56.5,2.8,0.0%,55.6%,0.0%,44.0%,61.0%,50.0%
2017 Pune $25K R32,L vs Cristian,1.01,0.65,44.4,3.6,0.0%,29.6%,0.0%,56.5%,36.7%,38.5%
2017 Obidos $25K R16,L vs Swan,0.92,0.41,31.5,2.0,0.0%,48.1%,0.0%,37.0%,28.6%,22.2%
2017 Obidos $25K R32,W vs Dunne,0.94,1.45,41.3,2.0,0.0%,54.2%,0.0%,60.9%,79.3%,50.0%
2017 Obidos $25K R16,L vs Swan,0.94,0.69,48.5,2.0,0.0%,45.5%,3.3%,50.0%,29.0%,50.0%
2017 Obidos $25K R32,W vs Kostova,1.06,1.28,51.7,4.7,0.0%,62.5%,0.0%,68.9%,40.0%,43.2%
2017 Jounieh $15K F,L vs De Bernardi,1.20,0.75,52.8,2.0,0.0%,40.7%,3.8%,26.9%,36.0%,47.6%
2017 Jounieh $15K SF,W vs Marinkovic,1.14,1.13,80.9,8.8,0.0%,55.4%,2.0%,41.2%,56.0%,45.8%
2017 Jounieh $15K R16,W vs Miklova,1.04,5.22,29.1,2.0,6.3%,87.5%,0.0%,83.3%,81.0%,61.1%
2017 Jounieh $15K R32,W vs Peckl,1.05,2.18,31.8,2.0,14.3%,76.2%,0.0%,63.2%,61.5%,62.5%
2017 Artvin $60K R32,L vs Diatchenko,0.88,0.73,46.1,2.2,5.4%,40.5%,0.0%,41.7%,48.6%,50.0%
2017 Istanbul $15K QF,W vs Lampla,1.51,2.86,22.4,2.0,4.5%,59.1%,0.0%,61.9%,76.2%,73.7%
2017 Istanbul $15K R32,W vs Aponasenko,1.04,2.12,38.6,2.2,0.0%,77.3%,0.0%,70.0%,53.3%,53.3%
2025 (1 matches),,1.15,1.97,37.4,2.0,3.6%,67.9%,0.0%,72.0%,51.6%,51.7%
2024 (1 matches),,0.94,1.54,43.9,2.2,0.0%,64.0%,0.0%,54.5%,70.4%,62.5%
2019 (6 matches),,1.03,1.01,55.0,2.6,1.1%,52.9%,0.0%,50.9%,49.5%,44.4%
2017 (23 matches),,1.04,1.10,55.1,2.7,1.3%,55.4%,0.7%,52.8%,48.4%,48.5%
2016 (16 matches),,1.07,1.13,52.8,2.9,1.1%,53.7%,0.6%,52.9%,50.8%,47.6%
Career (60 matches),,1.04,1.09,54.2,2.7,1.1%,53.9%,0.4%,52.3%,49.0%,48.9%
