Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Sao Paulo R32,W vs Ortenzi,57% (8/14),40% (4/10),2/4,1/3,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2024 W35 Amstelveen QF,W vs Hule,50% (5/10),50% (7/14),2/3,1/2,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 W60 Fukuoka R16,L vs Ozaki,50% (3/6),50% (3/6),0/0,0/0,33% (3/9),1/3,1/2,- (0/0),- (0/0)
2019 W60 Fukuoka R32,W vs Uchijima,62% (8/13),57% (4/7),2/4,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2019 W60 Istanbul R16,L vs Grammatikopoulou,29% (2/7),50% (3/6),0/0,0/0,25% (2/8),2/4,0/1,- (0/0),- (0/0)
2019 W60 Istanbul R32,W vs Sonmez,54% (7/13),50% (5/10),2/2,1/1,50% (4/8),0/0,0/0,75% (3/4),80% (4/5)
2019 W25 Altenkirchen R16,L vs Chwalinska,50% (5/10),18% (2/11),0/0,0/0,64% (7/11),1/3,1/2,- (0/0),- (0/0)
2019 W25 Altenkirchen R32,W vs Lukas,71% (5/7),58% (7/12),2/2,1/1,20% (1/5),0/0,0/0,- (0/0),- (0/0)
2017 Pune $25K R32,L vs Cristian,100% (4/4),75% (3/4),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2017 Obidos $25K R16,L vs Swan,40% (2/5),0% (0/2),0/0,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2017 Obidos $25K R32,W vs Dunne,38% (5/13),54% (7/13),2/4,1/1,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2017 Obidos $25K R16,L vs Swan,50% (5/10),100% (3/3),0/0,0/0,55% (6/11),1/3,0/1,- (0/0),- (0/0)
2017 Obidos $25K R32,W vs Kostova,67% (12/18),27% (3/11),2/3,1/2,89% (8/9),0/1,0/0,- (0/0),- (0/0)
2017 Jounieh $15K F,L vs De Bernardi,17% (1/6),100% (3/3),0/0,0/0,30% (3/10),1/3,0/1,- (0/0),- (0/0)
2017 Jounieh $15K SF,W vs Marinkovic,41% (7/17),54% (7/13),2/3,1/1,38% (5/13),0/1,0/0,- (0/0),- (0/0)
2017 Jounieh $15K R16,W vs Miklova,86% (6/7),60% (6/10),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Jounieh $15K R32,W vs Peckl,86% (6/7),60% (6/10),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Artvin $60K R32,L vs Diatchenko,23% (3/13),50% (5/10),0/0,0/0,22% (2/9),3/5,3/4,- (0/0),- (0/0)
2017 Istanbul $15K QF,W vs Lampla,42% (5/12),64% (7/11),2/7,1/6,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Istanbul $15K R32,W vs Aponasenko,64% (7/11),50% (5/10),2/3,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2025 (1 matches),,57.1%,40.0%,50.0%,33.3%,100.0%,-,-,-,-
2024 (1 matches),,50.0%,50.0%,66.7%,50.0%,60.0%,-,-,-,-
2019 (6 matches),,53.6%,46.2%,75.0%,100.0%,46.8%,40.0%,40.0%,75.0%,80.0%
2017 (23 matches),,54.2%,53.2%,51.9%,54.2%,48.9%,35.1%,33.3%,50.0%,10.0%
2016 (16 matches),,51.7%,54.7%,48.8%,40.0%,49.2%,48.3%,50.0%,34.8%,50.0%
Career (60 matches),,54.3%,52.6%,54.5%,52.3%,48.5%,41.3%,46.9%,42.3%,45.5%
