Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),467,119,317,1419,307,1389,262,1400,223,1365,405,188,,
2025,477,111,299,1442,297,1403,241,1431,223,1376,480,147
2024,190,360,220,1504,295,1393,170,1514,,,617,91
2023,264,285,321,1352,344,1269,276,1351,,,,
2022,379,133,350,1257,344,1222,336,1208,,,,
2021,353,173,,,,,,,,,,
2020,386,125,,,,,,,,,400,179
2019,455,89,,,,,,,,,400,161
2018,330,123,,,,,,,,,246,285
2017,496,63,,,,,,,,,350,162
2016,605,39,,,,,,,,,705,41
2015,559,45,,,,,,,,,1023,14
2014,1213,3,,,,,,,,,,
