Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,0,2,0.0%,0-4,0.0%,11-24,31.4%,0-0,-,2,58.8%,5.6%,1.6%,8.2%,51.6%,61.9%,45.8%,54.1%,30.3%,42.9%,0.66,R32 (2x)
2025,14,5,9,35.7%,12-23,34.3%,159-195,44.9%,0-3,0.0%,14,70.6%,21.5%,4.9%,3.5%,52.7%,68.9%,48.7%,59.4%,37.4%,47.8%,0.92,QF (Oeiras 5)
2024,43,20,23,46.5%,45-53,45.9%,464-490,48.6%,5-8,38.5%,43,72.0%,25.9%,4.9%,4.1%,53.3%,69.8%,46.4%,58.8%,39.7%,49.3%,0.97,F (Oeiras 1)
2023,24,13,11,54.2%,28-24,53.8%,269-253,51.5%,5-4,55.6%,24,74.3%,29.2%,3.9%,3.2%,54.8%,70.3%,50.0%,61.1%,41.0%,51.1%,1.05,F (Girona)
2022,39,18,21,46.2%,42-48,46.7%,428-435,49.6%,7-6,53.8%,37,73.8%,25.4%,3.1%,2.3%,54.7%,70.2%,49.5%,60.9%,39.1%,50.0%,1.00,W (2x)
2021,41,27,14,65.9%,56-36,60.9%,471-410,53.5%,3-5,37.5%,39,73.1%,34.5%,3.1%,3.0%,57.5%,67.2%,51.1%,60.4%,43.2%,51.5%,1.09,W (Oeiras 4)
2020,6,2,4,33.3%,5-9,35.7%,56-75,42.7%,1-0,100.0%,6,62.5%,22.7%,3.7%,2.3%,50.1%,66.0%,44.9%,55.5%,38.2%,46.9%,0.86,R16 (Maia)
2019,32,15,17,46.9%,37-35,51.4%,344-339,50.4%,7-3,70.0%,32,73.5%,26.0%,5.4%,4.2%,55.3%,72.4%,47.4%,61.2%,39.2%,50.1%,1.01,QF (Nur-Sultan)
2018,27,11,16,40.7%,26-33,44.1%,275-299,47.9%,4-6,40.0%,24,66.7%,27.6%,5.2%,4.1%,55.6%,67.7%,45.3%,57.8%,39.9%,48.5%,0.95,SF (2x)
2017,54,35,19,64.8%,76-54,58.5%,668-579,53.6%,7-10,41.2%,54,75.7%,32.0%,4.5%,4.1%,55.5%,71.0%,50.8%,62.0%,41.9%,51.7%,1.10,W (Campinas)
2016,40,26,14,65.0%,61-40,60.4%,516-437,54.1%,4-6,40.0%,40,78.3%,30.6%,5.7%,3.5%,56.1%,70.4%,52.8%,62.7%,41.5%,51.8%,1.11,W (2x)
2015,57,33,24,57.9%,75-62,54.7%,685-644,51.5%,11-11,50.0%,55,75.6%,27.3%,4.8%,4.0%,55.0%,70.9%,49.4%,61.2%,39.7%,50.5%,1.02,W (2x)
2014,44,25,19,56.8%,54-47,53.5%,508-468,52.0%,3-6,33.3%,43,78.1%,27.3%,6.7%,5.0%,51.7%,73.4%,51.8%,63.0%,40.1%,51.2%,1.08,F (2x)
2013,32,18,14,56.3%,39-33,54.2%,333-297,52.9%,3-2,60.0%,32,74.1%,31.0%,6.7%,5.8%,49.1%,72.7%,50.0%,61.1%,41.5%,51.1%,1.07,W (Santos)
2012,62,38,24,61.3%,85-65,56.7%,751-668,52.9%,8-8,50.0%,53,76.1%,30.1%,5.9%,5.2%,53.0%,70.3%,51.7%,61.6%,41.0%,51.0%,1.07,W (Rio de Janeiro)
2011,30,17,13,56.7%,35-34,50.7%,324-322,50.2%,6-5,54.5%,30,65.6%,33.9%,3.9%,5.5%,54.6%,63.8%,46.9%,56.1%,43.2%,49.7%,0.98,F (2x)
2010,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,55.6%,0.0%,9.8%,5.9%,54.9%,71.4%,39.1%,56.9%,30.9%,43.4%,0.72,R32 (Belo Horizonte2)
2008,7,3,4,42.9%,8-10,44.4%,78-85,47.9%,0-0,-,0,,,,,,,,,,,,SF (Moncton)
Career,555,306,249,55.1%,684-612,52.8%,6345-6032,51.3%,74-83,47.1%,529,73.9%,28.9%,4.9%,4.1%,54.3%,70.0%,49.6%,60.7%,40.7%,50.5%,1.04,
