Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,66.7%,0.0%,6.8%,1.4%,45.2%,69.7%,45.0%,56.2%,15.9%,41.0%,0.36,
2018,10,2,8,20.0%,5-18,21.7%,103-135,43.3%,0-5,0.0%,10,70.4%,18.6%,3.5%,5.4%,55.3%,70.7%,44.1%,58.8%,35.9%,47.1%,0.87,R16 (2x)
2017,18,7,11,38.9%,21-30,41.2%,231-265,46.6%,5-4,55.6%,18,74.7%,19.1%,5.6%,3.7%,52.9%,73.5%,48.9%,61.9%,37.3%,49.3%,0.98,QF (Lyon)
2016,26,12,14,46.2%,30-35,46.2%,303-311,49.3%,5-5,50.0%,26,76.3%,22.6%,6.0%,3.1%,53.3%,70.9%,52.9%,62.5%,36.6%,49.7%,0.98,SF (2x)
2015,3,1,2,33.3%,6-5,54.5%,53-55,49.1%,1-0,100.0%,2,72.2%,18.4%,2.6%,3.5%,49.3%,67.9%,53.0%,60.4%,35.8%,48.0%,0.90,
2014,11,3,8,27.3%,8-20,28.6%,109-152,41.8%,0-1,0.0%,9,62.0%,25.2%,7.3%,3.9%,49.9%,63.7%,46.3%,55.0%,40.3%,47.6%,0.89,QF (Estoril)
2013,7,3,4,42.9%,8-11,42.1%,82-84,49.4%,0-1,0.0%,5,64.2%,24.1%,1.6%,4.0%,50.1%,61.2%,51.3%,56.3%,36.6%,47.0%,0.84,QF (Estoril)
2012,2,0,2,0.0%,2-5,28.6%,29-39,42.6%,0-1,0.0%,1,66.7%,20.0%,2.9%,6.7%,55.2%,69.0%,46.8%,59.0%,32.1%,47.3%,0.78,
2011,1,0,1,0.0%,1-1,50.0%,12-10,54.5%,0-1,0.0%,1,71.4%,28.6%,4.4%,5.5%,58.2%,75.5%,39.5%,60.4%,41.3%,50.8%,1.04,R32 (Estoril)
2008,3,0,3,0.0%,0-7,0.0%,30-45,40.0%,0-1,0.0%,1,54.5%,27.3%,5.4%,4.1%,47.3%,48.6%,59.0%,54.1%,40.6%,47.8%,0.88,
2007,2,1,1,50.0%,4-3,57.1%,30-34,46.9%,1-0,100.0%,0,,,,,,,,,,,,
2006,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,37.5%,0.0%,5.7%,5.7%,28.3%,53.3%,39.5%,43.4%,27.9%,36.5%,0.49,R32 (Estoril)
Career,85,29,56,34.1%,85-139,37.9%,992-1154,46.2%,12-19,38.7%,75,71.7%,21.1%,5.3%,3.9%,52.4%,69.7%,49.4%,60.0%,36.9%,48.5%,0.92,
