Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Sopot CH R16,L vs Travaglia,71% (5/7),50% (2/4),0/0,0/0,20% (1/5),2/4,0/1,- (0/0),- (0/0)
2019 Sopot CH R32,W vs Kolar,53% (8/15),50% (7/14),2/5,1/2,14% (1/7),0/1,0/0,- (0/0),- (0/0)
2019 Tampere CH R64,W vs Cuevas,67% (8/12),100% (5/5),2/5,1/4,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 Nur-Sultan CH R64,W vs Barrientos,67% (6/9),46% (6/13),2/4,1/3,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Braga CH R64,L vs Luz,67% (6/9),38% (3/8),1/2,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2019 Estoril Q1,L vs Popyrin,71% (10/14),17% (1/6),0/0,0/0,60% (3/5),4/6,3/4,67% (4/6),17% (1/6)
2019 Francavilla Al Mare CH R32,L vs Marterer,71% (12/17),0% (0/4),1/2,0/0,63% (5/8),3/5,3/4,67% (4/6),60% (3/5)
2019 Francavilla Al Mare CH R64,W vs Perez Sanz,56% (9/16),50% (3/6),2/3,1/2,60% (3/5),0/0,0/0,100% (5/5),33% (2/6)
2019 Sarasota CH R32,L vs Paul,43% (3/7),0% (0/4),0/0,0/0,50% (5/10),2/4,2/3,- (0/0),- (0/0)
2019 Sarasota CH R64,W vs Torpegaard,75% (6/8),55% (6/11),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Barletta CH R64,L vs Musetti,47% (7/15),0% (0/5),0/0,0/0,70% (7/10),0/2,0/1,- (0/0),- (0/0)
2019 Yokohama CH R16,L vs Harris,56% (14/25),100% (1/1),1/1,0/0,60% (3/5),1/3,1/2,- (0/0),- (0/0)
2019 Yokohama CH R32,W vs Clezar,64% (9/14),43% (3/7),2/2,1/1,43% (3/7),0/1,0/0,83% (5/6),40% (2/5)
2019 Yokohama CH R64,W vs Wu,55% (11/20),40% (4/10),2/3,1/2,75% (6/8),4/5,0/0,- (0/0),- (0/0)
2019 Bangkok CH R64,L vs Gakhov,83% (5/6),0% (0/2),0/0,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2019 Bangkok CH R64,L vs Aragone,71% (5/7),25% (1/4),0/0,0/0,43% (3/7),3/5,2/3,- (0/0),- (0/0)
2019 Chennai CH R16,L vs Duckworth,48% (11/23),42% (5/12),1/1,0/0,54% (7/13),1/3,0/1,- (0/0),- (0/0)
2019 Chennai CH R32,W vs Ellis,82% (9/11),100% (3/3),2/4,1/3,88% (7/8),2/2,0/0,83% (5/6),40% (2/5)
2019 Newport Beach CH R64,L vs Bellucci,63% (5/8),80% (4/5),0/0,0/0,25% (2/8),1/3,1/2,- (0/0),- (0/0)
2019 Columbus CH R16,L vs Millot,80% (8/10),60% (3/5),1/1,0/0,56% (5/9),2/4,1/2,- (0/0),- (0/0)
2019 (25 matches),,63.2%,44.4%,59.2%,48.0%,53.3%,50.8%,50.0%,75.0%,36.8%
2018 (35 matches),,59.6%,41.3%,39.7%,42.9%,49.2%,53.6%,50.0%,55.3%,37.2%
2017 (75 matches),,65.6%,42.7%,61.1%,71.0%,57.9%,46.3%,41.5%,63.4%,36.8%
2016 (65 matches),,64.0%,44.4%,54.9%,50.0%,60.0%,45.9%,48.1%,62.4%,38.8%
2015 (35 matches),,56.6%,43.3%,61.3%,60.0%,62.7%,40.9%,46.2%,66.1%,28.3%
Career (354 matches),,62.3%,43.3%,57.1%,58.4%,58.3%,47.9%,44.9%,60.6%,37.5%
