Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Sopot CH R16,L vs Travaglia,0.77,0.63,46.1,2.1,-,53.6%,-,50.0%,33.3%,46.4%
2019 Sopot CH R32,W vs Kolar,1.12,1.15,60.1,3.1,-,53.5%,-,56.4%,31.4%,63.6%
2019 Tampere CH R64,W vs Cuevas,1.25,2.27,34.9,2.2,-,88.9%,-,56.0%,52.0%,45.5%
2019 Nur-Sultan CH R64,W vs Barrientos,0.94,1.69,36.4,2.0,-,65.2%,-,73.7%,63.0%,48.0%
2019 Braga CH R64,L vs Luz,0.90,0.72,52.3,4.0,2.6%,50.0%,0.0%,50.0%,48.6%,30.3%
2019 Estoril Q1,L vs Popyrin,0.91,0.75,61.1,2.0,5.1%,69.2%,0.0%,62.9%,22.5%,33.3%
2019 Francavilla Al Mare CH R32,L vs Marterer,0.93,0.80,56.1,4.0,0.0%,64.7%,2.2%,65.2%,40.7%,17.4%
2019 Francavilla Al Mare CH R64,W vs Perez Sanz,1.12,1.32,59.7,2.7,0.0%,65.9%,2.6%,65.8%,38.6%,41.5%
2019 Sarasota CH R32,L vs Paul,0.90,0.60,41.3,2.1,0.0%,55.2%,0.0%,35.7%,44.0%,28.0%
2019 Sarasota CH R64,W vs Torpegaard,0.78,1.80,35.7,2.1,5.3%,68.4%,0.0%,82.4%,51.6%,64.5%
2019 Barletta CH R64,L vs Musetti,1.03,0.65,50.9,2.1,0.0%,50.0%,0.0%,57.9%,36.7%,21.4%
2019 Yokohama CH R16,L vs Harris,0.91,0.76,52.8,2.0,15.4%,67.3%,4.4%,66.7%,33.3%,20.5%
2019 Yokohama CH R32,W vs Clezar,1.28,1.23,68.2,5.7,2.4%,61.9%,15.4%,64.1%,31.1%,41.0%
2019 Yokohama CH R64,W vs Wu,1.19,1.39,41.2,2.5,19.6%,69.6%,9.8%,58.5%,42.0%,40.9%
2019 Bangkok CH R64,L vs Gakhov,0.74,0.54,39.2,2.3,4.0%,64.0%,8.7%,43.5%,34.5%,32.1%
2019 Bangkok CH R64,L vs Aragone,0.89,0.63,47.4,2.1,10.3%,48.3%,0.0%,57.7%,48.1%,18.5%
2019 Chennai CH R16,L vs Duckworth,1.00,0.96,74.5,9.8,7.3%,54.5%,7.7%,63.5%,42.0%,37.5%
2019 Chennai CH R32,W vs Ellis,1.13,1.34,55.1,2.5,10.3%,69.2%,5.9%,61.8%,32.4%,50.0%
2019 Newport Beach CH R64,L vs Bellucci,1.12,0.82,50.1,2.0,0.0%,47.1%,0.0%,50.0%,31.0%,44.8%
2019 Columbus CH R16,L vs Millot,0.67,0.63,36.8,2.0,12.1%,54.5%,3.3%,66.7%,42.9%,31.3%
2019 (25 matches),,1.02,1.02,53.5,2.6,5.8%,61.8%,3.6%,60.0%,39.6%,38.6%
2018 (35 matches),,0.99,0.92,57.8,3.0,4.7%,58.4%,3.5%,57.5%,40.1%,38.3%
2017 (75 matches),,1.01,1.08,55.3,3.0,5.4%,63.0%,3.2%,61.5%,39.8%,40.7%
2016 (65 matches),,1.03,1.08,54.8,2.9,6.5%,63.6%,4.6%,61.4%,38.7%,40.5%
2015 (35 matches),,1.06,1.07,55.9,3.1,5.2%,62.8%,3.4%,58.6%,39.4%,39.7%
Career (354 matches),,1.02,1.04,55.3,2.9,5.2%,61.6%,3.7%,60.2%,39.6%,40.5%
