Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,28,4,24,14.3%,20-58,25.6%,320-430,42.7%,6-8,42.9%,22,70.8%,15.9%,6.9%,4.0%,52.0%,72.0%,47.6%,60.3%,34.4%,47.3%,0.87
Clay,53,24,29,45.3%,62-72,46.3%,625-656,48.8%,5-10,33.3%,50,72.7%,24.2%,4.6%,3.7%,52.7%,69.1%,50.1%,60.1%,38.5%,49.4%,0.97
Grass,3,0,3,0.0%,1-9,10.0%,34-59,36.6%,0-1,0.0%,3,64.4%,10.6%,4.2%,4.9%,50.9%,64.1%,50.0%,57.2%,31.0%,44.1%,0.72
Carpet,1,1,0,100.0%,2-0,100.0%,13-9,59.1%,1-0,100.0%,0,,,,,,,,,,,
Grand Slams,8,0,8,0.0%,5-24,17.2%,104-166,38.5%,0-2,0.0%,8,61.1%,17.5%,4.7%,4.1%,53.0%,63.0%,47.7%,55.8%,34.1%,45.1%,0.77
Masters,2,0,2,0.0%,1-4,20.0%,18-31,36.7%,1-0,100.0%,2,62.5%,8.3%,4.2%,6.9%,46.5%,73.1%,48.1%,59.7%,32.7%,45.7%,0.81
Other Tours,59,24,35,40.7%,59-79,42.8%,630-696,47.5%,8-11,42.1%,59,73.1%,22.3%,5.1%,3.6%,52.3%,69.7%,50.3%,60.4%,37.6%,49.0%,0.95
Best of 5,19,4,15,21.1%,23-48,32.4%,300-368,44.9%,2-7,22.2%,11,68.5%,20.2%,6.0%,4.0%,53.4%,68.9%,47.7%,59.1%,36.3%,47.6%,0.89
Best of 3,66,25,41,37.9%,62-91,40.5%,692-786,46.8%,10-12,45.5%,64,72.6%,21.3%,5.1%,3.8%,52.1%,70.0%,49.8%,60.3%,37.1%,48.8%,0.94
Semi-finals,2,0,2,0.0%,0-4,0.0%,10-24,29.4%,0-0,-,2,52.9%,5.9%,4.8%,1.9%,51.9%,59.3%,42.0%,51.0%,23.0%,38.2%,0.47
Quarter-finals,7,2,5,28.6%,5-10,33.3%,62-77,44.6%,0-0,-,7,66.2%,23.9%,3.5%,3.7%,52.2%,67.4%,47.3%,57.8%,36.1%,47.1%,0.86
vs Righties,69,24,45,34.8%,69-112,38.1%,789-926,46.0%,9-13,40.9%,61,71.3%,21.0%,5.3%,3.7%,53.0%,69.0%,49.5%,59.8%,36.5%,48.3%,0.91
vs Lefties,14,3,11,21.4%,11-25,30.6%,162-195,45.4%,1-5,16.7%,13,72.4%,20.3%,4.2%,4.3%,49.3%,71.1%,50.3%,60.6%,37.1%,48.8%,0.94
vs Top 10,3,1,2,33.3%,3-4,42.9%,35-38,47.9%,2-0,100.0%,3,77.1%,16.7%,4.9%,2.5%,56.1%,69.3%,52.3%,61.9%,37.1%,49.6%,0.97
