Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,16,9,7,56.3%,20-18,52.6%,187-176,51.5%,3-3,50.0%,16,74.7%,28.5%,3.6%,2.4%,60.8%,65.4%,53.8%,60.9%,41.0%,50.8%,1.05,SF (2x)
2025,28,12,16,42.9%,29-38,43.3%,313-339,48.0%,7-5,58.3%,28,65.9%,29.7%,2.9%,2.6%,58.6%,64.9%,46.9%,57.5%,41.0%,49.3%,0.96,SF (Liberec)
2024,11,3,8,27.3%,9-16,36.0%,108-127,46.0%,1-3,25.0%,11,67.8%,25.0%,1.7%,2.2%,61.8%,60.6%,49.7%,56.4%,38.5%,47.7%,0.88,QF (Szekesfehervar)
2023,26,12,14,46.2%,30-29,50.8%,268-276,49.3%,5-0,100.0%,26,71.6%,25.3%,2.4%,2.8%,65.5%,63.8%,51.0%,59.4%,39.2%,49.6%,0.96,QF (4x)
2022,24,10,14,41.7%,24-32,42.9%,241-273,46.9%,0-3,0.0%,24,61.4%,33.1%,0.9%,2.9%,60.0%,58.7%,49.4%,55.0%,41.7%,48.5%,0.93,F (Zadar)
2021,6,1,5,16.7%,3-11,21.4%,48-79,37.8%,1-0,100.0%,6,52.4%,22.2%,0.9%,2.8%,56.4%,58.9%,43.0%,52.0%,35.7%,44.3%,0.74,R16 (Lisboa)
2020,3,2,1,66.7%,4-3,57.1%,35-28,55.6%,0-0,-,3,75.0%,39.4%,1.8%,2.7%,66.2%,64.4%,50.0%,59.6%,45.5%,53.0%,1.12,R16 (Bergamo)
2019,6,3,3,50.0%,7-7,50.0%,60-70,46.2%,1-0,100.0%,6,70.3%,21.5%,1.5%,4.9%,51.4%,70.1%,48.9%,59.8%,37.9%,48.4%,0.94,R16 (Szczecin)
2018,2,1,1,50.0%,2-2,50.0%,14-18,43.8%,0-0,-,2,50.0%,37.5%,1.2%,2.4%,74.4%,54.1%,33.3%,48.8%,47.1%,47.8%,0.92,R16 (Sopot)
Career,122,53,69,43.4%,128-156,45.1%,1274-1386,47.9%,18-14,56.3%,122,67.2%,28.4%,2.2%,2.7%,60.8%,62.9%,49.2%,57.5%,40.3%,49.1%,0.95,
