Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Andrey Chepelev [RUS],5,1,83.3%,2,1,1,50.0%,2019,2025,1,1.43,5.1%,0.0%,50.0%,74.4%,56.4%,65.4%,49.3%,70.0%,54.5%
5,Michal Dembek [POL],2,3,40.0%,1,1,0,100.0%,2018,2021,1,1.54,0.0%,0.0%,80.4%,70.3%,66.7%,69.6%,46.9%,0.0%,66.7%
4,Michele Ribecai [ITA],4,0,100.0%,2,2,0,100.0%,2023,2025,2,1.21,1.8%,0.6%,49.7%,61.0%,49.4%,55.2%,54.1%,57.1%,58.3%
4,Tommaso Compagnucci [ITA],1,3,25.0%,1,1,0,100.0%,2022,2025,1,1.17,0.0%,1.4%,47.2%,67.6%,55.3%,61.1%,45.3%,62.5%,66.7%
4,Corentin Denolly [FRA],2,2,50.0%,1,0,1,0.0%,2019,2025,2,1.14,3.5%,3.5%,57.6%,61.4%,52.5%,57.6%,48.3%,58.8%,48.0%
4,Lucas Gerch [GER],3,1,75.0%,1,1,0,100.0%,2021,2024,3,1.09,1.2%,1.9%,60.2%,66.0%,51.5%,60.2%,43.4%,60.0%,37.1%
3,Giovanni Oradini [ITA],3,0,100.0%,0,0,0,-,2023,2025,1,1.86,4.1%,2.0%,46.9%,82.6%,65.4%,73.5%,49.3%,50.0%,50.0%
3,Francesco Forti [ITA],3,0,100.0%,0,0,0,-,2022,2025,1,1.81,2.1%,2.1%,47.9%,73.9%,72.0%,72.9%,48.9%,100.0%,100.0%
3,Max Houkes [NED],2,1,66.7%,2,2,0,100.0%,2023,2025,2,1.08,1.7%,2.8%,64.6%,64.3%,47.6%,58.4%,44.7%,47.1%,45.5%
3,Zdenek Kolar [CZE],1,2,33.3%,3,2,1,66.7%,2025,2025,3,1.00,0.8%,2.4%,60.4%,63.0%,46.5%,56.5%,43.5%,60.0%,52.4%
3,Facundo Juarez [ITA],2,1,66.7%,0,0,0,-,2019,2025,1,1.29,8.1%,3.5%,60.5%,73.1%,55.9%,66.3%,43.4%,75.0%,38.5%
3,Stefan Popovic [SRB],2,1,66.7%,0,0,0,-,2023,2025,2,1.37,2.0%,2.0%,62.4%,60.3%,55.3%,58.4%,56.9%,33.3%,56.5%
3,Joao Domingues [POR],2,1,66.7%,0,0,0,-,2021,2024,3,1.18,1.1%,3.3%,54.1%,66.7%,44.0%,56.3%,51.5%,57.1%,51.9%
3,Mircea Alexandru Jecan [ROU],3,0,100.0%,1,1,0,100.0%,2021,2024,1,0.99,1.8%,2.8%,56.0%,65.6%,47.9%,57.8%,42.0%,33.3%,60.0%
3,David Pichler [AUT],1,2,33.3%,0,0,0,-,2022,2024,2,0.64,2.0%,5.0%,57.4%,51.7%,34.9%,44.6%,35.2%,47.4%,20.0%
