Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Osaka QF,L vs Lamens,0.89,0.80,54.8,4.9,4.8%,59.5%,0.0%,48.8%,37.0%,45.5%
2024 US Open R128,L vs Rus,0.97,0.76,63.5,2.0,2.0%,63.3%,0.0%,50.0%,34.3%,33.3%
2024 Rome R128,W vs Fernandez,1.12,1.45,47.8,2.2,0.0%,60.6%,3.2%,61.3%,46.7%,55.2%
2024 Cluj-Napoca F,L vs Pliskova,0.93,0.61,49.4,3.0,9.1%,45.5%,10.3%,65.5%,22.2%,37.5%
2023 US Open R128,L vs Kenin,0.94,0.75,58.4,3.4,7.1%,61.9%,5.0%,45.0%,37.8%,35.5%
2023 Wimbledon R32,L vs Tsurenko,0.99,0.93,134.3,8.8,0.0%,49.2%,1.8%,41.1%,44.8%,58.2%
2023 Wimbledon R64,W vs Parks,1.19,1.74,38.3,4.0,6.3%,71.9%,3.6%,71.4%,39.5%,44.1%
2023 Wimbledon R128,W vs Samsonova,1.16,1.21,67.8,3.1,7.8%,56.9%,4.3%,60.9%,42.9%,43.2%
2023 Roland Garros R128,L vs Osorio,0.89,0.84,70.3,6.3,0.0%,47.8%,7.7%,61.5%,35.4%,52.4%
2022 Limoges 125 R16,W vs Scott,1.09,1.40,53.6,2.9,12.9%,54.8%,3.3%,73.3%,41.7%,51.4%
2022 Portoroz SF,L vs Rybakina,0.90,0.62,37.2,2.2,0.0%,50.0%,4.0%,36.0%,38.9%,40.0%
2022 Warsaw F,L vs Garcia,0.99,0.63,43.4,2.0,3.8%,42.3%,4.2%,50.0%,24.1%,46.2%
2022 Wimbledon R64,L vs Kvitova,0.94,0.75,53.7,2.0,5.7%,51.4%,6.3%,50.0%,39.1%,39.5%
2022 Wimbledon R128,W vs Yastremska,1.03,3.31,32.6,2.0,0.0%,95.0%,0.0%,72.2%,39.4%,63.3%
2021 Cluj-Napoca 2 R16,L vs Raducanu,0.92,0.61,44.2,2.3,6.1%,69.7%,0.0%,40.0%,19.4%,40.7%
2021 US Open R128,L vs Masarova,0.96,0.95,112.1,20.3,1.4%,62.9%,1.5%,54.5%,32.9%,48.7%
2021 Wimbledon R128,L vs Pavlyuchenkova,0.79,0.48,40.3,2.2,0.0%,56.5%,0.0%,47.6%,33.3%,23.8%
2021 Roland Garros R32,L vs Badosa,0.89,0.92,90.3,11.6,0.0%,52.3%,4.8%,54.8%,46.4%,50.0%
2021 Roland Garros R128,W vs Cocciaretto,1.16,1.66,45.1,2.1,3.6%,60.7%,0.0%,74.1%,42.3%,52.2%
2021 Australian Open R128,L vs Collins,0.92,0.58,42.2,2.7,4.3%,43.5%,9.5%,42.9%,28.6%,44.0%
2024 (4 matches),,0.97,0.87,54.7,2.7,3.8%,58.0%,2.7%,55.1%,35.5%,43.1%
2023 (5 matches),,1.02,1.02,81.2,4.4,3.9%,56.0%,4.3%,54.1%,40.5%,48.8%
2022 (5 matches),,0.98,0.94,45.2,2.2,5.1%,56.5%,3.9%,55.8%,37.2%,47.3%
2021 (6 matches),,0.94,0.85,76.7,3.2,2.1%,58.3%,2.6%,53.3%,34.8%,45.6%
2020 (2 matches),,1.00,1.01,48.9,3.8,4.3%,56.5%,0.0%,55.2%,43.2%,45.7%
Career (169 matches),,1.01,1.05,59.0,2.7,3.5%,57.4%,1.7%,55.4%,44.4%,45.7%
