Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),724,53,,,,,,,,,,,,
2025,448,124,157,1622,125,1625,128,1593,108,1564,,
2024,114,653,74,1740,75,1690,61,1698,59,1637,391,179
2023,69,928,54,1798,65,1700,31,1773,35,1684,,
2022,56,898,57,1790,69,1715,42,1747,59,1638,,
2021,113,687,103,1685,104,1638,101,1622,98,1565,,
2020,92,805,102,1657,93,1638,103,1579,,,220,368
2019,98,684,81,1741,82,1702,107,1614,81,1613,210,368
2018,76,767,85,1724,84,1683,92,1635,101,1547,367,150
2017,111,582,112,1665,116,1612,100,1602,115,1535,436,118
2016,130,469,119,1649,114,1617,147,1502,136,1507,1072,12
2015,150,369,176,1499,168,1465,177,1414,169,1398,724,38
2014,209,239,158,1582,179,1496,185,1439,,,826,22
2013,316,154,,,,,,,,,1143,11
2012,482,64,,,,,,,,,649,45
2011,619,42,,,,,,,,,,
2010,811,18,,,,,,,,,,
2009,501,57,,,,,,,,,,
2008,794,12,,,,,,,,,,
2007,857,8,,,,,,,,,,
