Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Osaka QF,L vs Lamens,43% (6/14),67% (4/6),2/5,50% (7/14),14% (1/7),1/4,1/1,1/2,0/0,0/1
2024 US Open R128,L vs Rus,27% (3/11),100% (3/3),0/3,45% (5/11),20% (1/5),2/3,0/1,2/3,0/0,1/1
2024 Rome R128,W vs Fernandez,67% (6/9),83% (5/6),1/1,25% (2/8),50% (1/2),4/4,1/1,0/0,0/0,0/0
2024 Cluj-Napoca F,L vs Pliskova,22% (2/9),50% (1/2),0/3,40% (4/10),0% (0/4),1/1,0/0,0/1,0/0,0/1
2023 US Open R128,L vs Kenin,27% (3/11),67% (2/3),0/3,64% (7/11),57% (4/7),2/2,0/1,1/1,0/0,0/0
2023 Wimbledon R32,L vs Tsurenko,63% (10/16),90% (9/10),4/9,73% (11/15),18% (2/11),4/8,1/2,0/0,0/1,0/0
2023 Wimbledon R64,W vs Parks,50% (6/12),50% (3/6),0/2,17% (2/12),0% (0/2),3/3,2/2,1/1,1/1,0/0
2023 Wimbledon R128,W vs Samsonova,25% (3/12),100% (3/3),1/2,58% (7/12),57% (4/7),1/3,0/2,1/1,0/1,0/0
2023 Roland Garros R128,L vs Osorio,47% (7/15),86% (6/7),2/7,53% (8/15),13% (1/8),3/6,1/1,2/2,0/0,2/2
2022 Limoges 125 R16,W vs Scott,45% (5/11),100% (5/5),1/2,40% (4/10),50% (2/4),3/3,0/1,0/0,0/1,0/0
2022 Portoroz SF,L vs Rybakina,29% (2/7),0% (0/2),0/4,86% (6/7),17% (1/6),0/0,0/0,1/2,0/0,0/1
2022 Warsaw F,L vs Garcia,22% (2/9),100% (2/2),0/4,63% (5/8),0% (0/5),0/2,0/0,1/2,0/0,0/0
2022 Wimbledon R64,L vs Kvitova,50% (5/10),40% (2/5),0/4,56% (5/9),20% (1/5),2/2,0/0,2/2,0/0,2/2
2022 Wimbledon R128,W vs Yastremska,63% (5/8),80% (4/5),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2021 Cluj-Napoca 2 R16,L vs Raducanu,20% (2/10),50% (1/2),0/3,44% (4/9),25% (1/4),1/1,0/0,2/2,0/0,1/1
2021 US Open R128,L vs Masarova,44% (8/18),50% (4/8),1/3,39% (7/18),43% (3/7),2/3,0/1,3/3,0/0,2/2
2021 Wimbledon R128,L vs Pavlyuchenkova,0% (0/8),- (0/0),0/4,63% (5/8),20% (1/5),0/0,0/0,0/0,0/0,0/0
2021 Roland Garros R32,L vs Badosa,67% (10/15),70% (7/10),2/5,60% (9/15),33% (3/9),5/6,0/0,1/2,0/0,0/1
2021 Roland Garros R128,W vs Cocciaretto,50% (4/8),100% (4/4),0/0,38% (3/8),100% (3/3),3/3,1/1,0/0,1/1,0/0
2021 Australian Open R128,L vs Collins,25% (2/8),50% (1/2),0/4,63% (5/8),0% (0/5),0/1,0/0,0/1,0/0,0/0
2024 (4 matches),,39.5%,76.5%,25.0%,41.9%,16.7%,66.7%,66.7%,50.0%,-,33.3%
2023 (5 matches),,43.9%,79.3%,30.4%,53.8%,31.4%,59.1%,50.0%,100.0%,33.3%,100.0%
2022 (5 matches),,42.2%,68.4%,7.1%,47.6%,20.0%,81.8%,66.7%,66.7%,50.0%,66.7%
2021 (6 matches),,38.8%,65.4%,15.8%,50.0%,33.3%,78.6%,50.0%,75.0%,100.0%,75.0%
2020 (2 matches),,50.0%,81.8%,25.0%,40.9%,11.1%,57.1%,100.0%,100.0%,-,100.0%
Career (169 matches),,49.9%,76.5%,34.9%,46.2%,24.9%,67.1%,66.5%,62.2%,64.0%,65.8%
