Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,5,1,4,20.0%,5-8,38.5%,62-72,46.3%,2-2,50.0%,5,78.1%,15.2%,10.0%,2.0%,64.7%,70.4%,50.0%,63.2%,33.9%,47.9%,0.92,R16 (Nonthaburi 2)
2022,26,10,16,38.5%,25-37,40.3%,283-317,47.2%,4-6,40.0%,26,75.7%,19.5%,6.9%,3.3%,63.1%,69.4%,48.1%,61.5%,34.9%,48.4%,0.91,F (Monterrey)
2021,32,14,18,43.8%,32-41,43.8%,336-347,49.2%,3-4,42.9%,32,77.5%,21.7%,6.6%,4.1%,59.8%,71.4%,51.2%,63.3%,36.8%,49.9%,1.00,SF (2x)
2020,21,13,8,61.9%,25-23,52.1%,247-242,50.5%,4-7,36.4%,20,78.8%,23.3%,7.0%,3.9%,60.0%,71.0%,52.1%,63.4%,38.7%,50.8%,1.06,F (2x)
2019,30,20,10,66.7%,45-20,69.2%,358-290,55.2%,5-5,50.0%,29,86.3%,24.2%,8.7%,3.6%,60.4%,75.9%,55.4%,67.8%,37.7%,52.2%,1.17,F (Anning)
2018,39,26,13,66.7%,55-35,61.1%,455-392,53.7%,3-4,42.9%,38,80.1%,27.7%,6.8%,3.3%,60.0%,71.9%,51.9%,63.9%,39.9%,51.7%,1.10,W (2x)
2017,25,10,15,40.0%,23-32,41.8%,262-284,48.0%,3-6,33.3%,25,79.9%,17.3%,6.9%,2.7%,61.3%,72.0%,51.7%,64.1%,35.0%,49.6%,0.98,SF (Tiburon)
2016,21,11,10,52.4%,25-24,51.0%,233-233,50.0%,2-3,40.0%,20,75.3%,25.5%,5.9%,3.3%,66.5%,66.9%,50.0%,61.3%,38.6%,49.9%,1.00,F (Pune)
2015,5,2,3,40.0%,6-7,46.2%,56-69,44.8%,2-1,66.7%,5,73.8%,14.8%,5.0%,5.7%,62.4%,67.5%,48.7%,60.4%,31.3%,46.8%,0.79,R16 (2x)
2014,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,55.6%,11.1%,6.4%,2.1%,51.1%,62.5%,47.8%,55.3%,33.3%,43.3%,0.75,R32 (Chennai)
2013,2,1,1,50.0%,3-2,60.0%,26-21,55.3%,0-1,0.0%,2,87.0%,26.1%,4.6%,2.6%,63.2%,72.9%,53.6%,65.8%,39.8%,52.4%,1.16,R16 (Champaign)
2007,1,0,1,0.0%,0-2,0.0%,10-13,43.5%,0-1,0.0%,0,,,,,,,,,,,,R32 (New Delhi)
Career,208,108,100,51.9%,244-233,51.2%,2334-2292,50.5%,28-40,41.2%,203,79.1%,22.5%,7.0%,3.5%,61.5%,71.2%,51.5%,63.6%,37.2%,50.3%,1.02,
