Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2020 Orlando CH F,L vs Nakashima,0.72,0.71,49.9,2.2,7.1%,67.9%,8.0%,64.0%,35.1%,32.4%
2020 Ismaning CH SF,L vs Van De Zandschulp,1.04,0.57,55.6,2.5,5.3%,60.5%,8.1%,59.5%,29.0%,14.3%
2020 Australian Open R128,L vs Ito,0.84,0.66,29.4,2.1,15.4%,53.8%,10.9%,60.9%,31.4%,36.2%
2019 US Open R128,L vs Medvedev,0.77,0.45,22.4,2.1,5.6%,41.7%,6.3%,53.1%,31.6%,30.0%
2019 Newport R32,L vs Granollers,0.84,0.22,28.4,2.0,-,52.2%,-,42.1%,14.3%,12.5%
2019 Wimbledon R128,L vs Raonic,0.93,0.54,30.8,2.3,4.1%,63.3%,6.8%,59.1%,31.1%,12.5%
2019 Antalya R16,L vs Sonego,1.23,0.72,67.3,4.0,-,61.2%,-,60.0%,26.7%,18.9%
2019 Antalya R32,W vs Tipsarevic,1.00,1.54,55.4,2.0,-,67.7%,-,75.0%,45.2%,42.9%
2019 Roland Garros R128,L vs Dellien,0.94,0.45,26.7,2.0,3.1%,46.9%,3.6%,50.0%,25.0%,25.0%
2019 Munich Q2,L vs Istomin,0.93,0.77,55.8,5.1,4.7%,55.8%,4.8%,61.9%,25.0%,43.9%
2019 Munich Q1,W vs Erler,1.08,1.12,83.7,16.3,3.3%,62.3%,3.5%,57.9%,38.3%,44.6%
2019 Anning CH F,L vs Clarke,0.89,0.70,54.5,2.2,10.3%,48.3%,4.0%,48.0%,31.7%,50.0%
2019 Anning CH SF,W vs Majchrzak,1.10,1.12,77.0,3.7,4.5%,66.7%,1.7%,55.0%,42.2%,37.1%
2019 Anning CH QF,W vs Milojevic,1.12,1.56,48.3,2.5,0.0%,66.7%,4.2%,70.8%,48.6%,38.2%
2019 Anning CH R16,W vs Pavlasek,1.06,2.01,43.5,2.2,0.0%,72.4%,0.0%,85.2%,29.3%,52.6%
2019 Anning CH R32,W vs Myneni,1.13,2.07,39.3,2.1,7.4%,85.2%,8.3%,66.7%,42.3%,43.5%
2019 Miami R128,L vs Munar,0.94,0.64,46.7,2.6,2.6%,59.0%,7.9%,57.9%,30.6%,25.0%
2019 Indian Wells R32,L vs Karlovic,0.81,0.61,50.1,2.3,3.1%,65.6%,10.7%,75.0%,25.7%,18.8%
2019 Indian Wells R64,W vs Basilashvili,0.97,1.21,79.3,2.4,5.4%,66.1%,13.2%,73.6%,43.5%,31.6%
2019 Indian Wells R128,W vs Paire,1.09,1.26,69.1,3.6,0.0%,50.0%,2.8%,72.2%,45.9%,44.1%
2020 (3 matches),,0.87,0.67,42.7,2.3,10.2%,59.3%,9.3%,61.1%,31.9%,29.4%
2019 (29 matches),,1.02,0.94,53.5,2.6,4.2%,61.4%,5.6%,63.9%,34.7%,33.9%
2018 (54 matches),,1.04,1.13,51.2,2.7,5.4%,62.9%,8.1%,64.9%,38.8%,40.0%
2017 (45 matches),,1.02,1.17,47.7,2.5,5.5%,65.5%,6.0%,67.5%,39.8%,37.3%
2016 (27 matches),,1.04,1.09,55.6,2.9,4.3%,60.4%,5.2%,63.2%,39.0%,41.3%
Career (174 matches),,1.03,1.08,51.6,2.6,4.9%,62.6%,6.3%,64.7%,38.2%,38.1%
