Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2020 Orlando CH F,L vs Nakashima,34.0%,43.4%,48.6%,40.0%,39.5%,50.0%,52.2%,47.9%,35.3%,14.3%,50.0%,20.0%,26.7%,41.7%,-79
2020 Ismaning CH SF,L vs Van De Zandschulp,32.0%,42.7%,44.7%,39.2%,36.7%,49.0%,51.6%,47.8%,26.1%,34.6%,25.0%,27.3%,36.4%,31.3%,136
2020 Roland Garros Q2,L vs Vukic,24.6%,36.9%,55.3%,32.9%,31.0%,45.2%,65.5%,43.8%,21.4%,53.6%,-,14.3%,23.8%,38.9%,25
2019 Indian Wells R32,L vs Karlovic,25.0%,43.3%,61.0%,31.7%,16.2%,37.8%,64.5%,27.0%,23.5%,15.0%,-,47.4%,63.2%,50.0%,65
2019 Indian Wells R128,W vs Paire,28.4%,31.1%,49.0%,30.5%,36.4%,40.9%,57.1%,40.0%,35.0%,70.8%,66.7%,19.2%,19.2%,38.1%,65
2019 Davis Cup Qualifiers RR,L vs Berrettini,23.7%,33.9%,46.7%,29.0%,25.6%,37.2%,53.1%,32.8%,47.6%,54.5%,75.0%,18.8%,25.0%,30.8%,-79
2018 Anning CH F,W vs Safwat,22.4%,31.8%,57.9%,27.2%,34.0%,48.0%,63.6%,42.2%,25.9%,39.1%,0.0%,7.7%,11.5%,50.0%,-55
Career (7 matches),,27.0%,37.2%,52.0%,32.7%,31.7%,44.2%,58.5%,40.5%,30.9%,41.5%,50.0%,21.4%,28.3%,40.4%,87
