Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,12,2,10,16.7%,6-20,23.1%,111-145,43.4%,0-2,0.0%,12,63.0%,24.4%,4.9%,4.2%,55.9%,64.5%,42.8%,54.9%,38.0%,46.6%,0.84,R16 (3x)
2025,35,14,21,40.0%,36-46,43.9%,374-421,47.0%,9-8,52.9%,33,62.2%,31.4%,5.9%,3.4%,57.3%,64.0%,43.9%,55.4%,41.4%,48.4%,0.93,W (Queen's Club)
2024,41,14,27,34.1%,32-61,34.4%,350-479,42.2%,5-5,50.0%,41,54.8%,30.1%,4.8%,4.2%,55.6%,61.0%,42.3%,52.7%,41.8%,47.3%,0.88,QF (Bogota)
2023,50,24,26,48.0%,58-57,50.4%,523-510,50.6%,5-6,45.5%,49,64.2%,36.8%,5.8%,4.2%,55.5%,65.7%,45.4%,56.6%,43.8%,50.2%,1.01,W (Bogota)
2022,28,17,11,60.7%,39-26,60.0%,335-279,54.6%,3-4,42.9%,27,75.3%,33.4%,5.3%,4.7%,53.3%,71.0%,49.3%,60.9%,42.5%,51.7%,1.09,W (Bogota)
2020,8,3,5,37.5%,6-12,33.3%,68-99,40.7%,2-1,66.7%,8,52.4%,28.0%,4.9%,3.4%,62.2%,56.1%,41.4%,50.5%,42.1%,46.3%,0.85,R16 (2x)
2019,34,12,22,35.3%,31-46,40.3%,326-393,45.3%,5-5,50.0%,34,63.0%,27.1%,5.5%,3.9%,54.3%,64.8%,44.1%,55.3%,40.3%,47.9%,0.90,SF (Nottingham)
2018,37,13,24,35.1%,32-55,36.8%,344-439,43.9%,3-3,50.0%,37,61.5%,26.0%,6.0%,3.9%,56.5%,65.2%,42.9%,55.5%,39.3%,47.5%,0.88,W (Mallorca)
2017,31,14,17,45.2%,30-34,46.9%,278-279,49.9%,1-0,100.0%,31,66.7%,32.0%,5.3%,3.6%,54.8%,67.4%,44.5%,57.0%,42.0%,49.9%,0.98,SF (Quebec City)
2016,19,4,15,21.1%,10-31,24.4%,154-219,41.3%,1-4,20.0%,19,56.5%,26.6%,4.7%,3.5%,60.3%,58.7%,45.1%,53.3%,39.3%,46.5%,0.84,R16 (2x)
2015,26,10,16,38.5%,25-33,43.1%,273-291,48.4%,4-2,66.7%,23,63.5%,32.5%,4.6%,4.1%,55.6%,66.3%,49.2%,58.7%,39.5%,49.3%,0.96,R16 (5x)
2014,5,2,3,40.0%,4-7,36.4%,45-57,44.1%,1-1,50.0%,5,-,-,9.1%,5.9%,51.6%,62.6%,40.4%,51.8%,43.7%,47.9%,0.91,QF (Quebec City)
2013,7,1,6,14.3%,3-12,20.0%,47-83,36.2%,0-1,0.0%,2,-,-,4.7%,8.0%,58.7%,52.3%,40.3%,47.3%,33.0%,41.3%,0.63,R16 (Florianopolis)
2012,5,2,3,40.0%,5-7,41.7%,55-63,46.6%,1-1,50.0%,0,,,,,,,,,,,,R16 (Quebec City)
2011,2,0,2,0.0%,0-4,0.0%,13-25,34.2%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
2010,24,8,16,33.3%,20-36,35.7%,219-279,44.0%,1-4,20.0%,0,,,,,,,,,,,,QF (2x)
2009,16,6,10,37.5%,13-23,36.1%,142-183,43.7%,1-1,50.0%,0,,,,,,,,,,,,QF (Barcelona)
2008,9,1,8,11.1%,3-16,15.8%,67-110,37.9%,0-1,0.0%,0,,,,,,,,,,,,R16 (Gold Coast)
2007,18,7,11,38.9%,14-22,38.9%,142-167,46.0%,0-0,-,0,,,,,,,,,,,,R16 (3x)
2006,3,1,2,33.3%,3-5,37.5%,32-38,45.7%,0-0,-,0,,,,,,,,,,,,
Career,410,155,255,37.8%,370-553,40.1%,3898-4559,46.1%,42-50,45.7%,321,62.7%,30.6%,5.4%,4.0%,55.8%,64.5%,44.7%,55.7%,41.2%,48.6%,0.93,
