Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,29,12,17,41.4%,29-38,43.3%,332-356,48.3%,9-8,52.9%,29,80.4%,16.7%,6.5%,3.8%,54.8%,70.6%,54.2%,63.2%,34.3%,48.9%,0.93,SF (Nur-Sultan 3)
2020,17,3,14,17.6%,12-28,30.0%,170-220,43.6%,2-5,28.6%,17,70.5%,17.6%,7.2%,4.5%,56.5%,66.5%,49.4%,59.1%,35.5%,47.2%,0.87,R16 (3x)
2019,47,23,24,48.9%,55-55,50.0%,547-561,49.4%,15-12,55.6%,46,77.1%,21.1%,7.3%,4.7%,54.9%,70.7%,49.6%,61.2%,36.3%,49.2%,0.94,W (Columbus)
2018,47,27,20,57.4%,61-47,56.5%,555-527,51.3%,12-12,50.0%,47,80.2%,22.7%,7.2%,4.0%,56.8%,71.0%,54.6%,63.9%,37.3%,50.5%,1.03,W (Granby)
2017,45,25,20,55.6%,60-52,53.6%,575-539,51.6%,10-9,52.6%,45,79.6%,23.4%,6.8%,2.7%,60.6%,71.0%,53.5%,64.1%,38.1%,51.0%,1.06,F (3x)
2016,40,25,15,62.5%,55-34,61.8%,464-405,53.4%,8-4,66.7%,39,81.2%,25.9%,6.0%,3.3%,60.6%,70.9%,53.1%,63.9%,39.2%,51.6%,1.09,W (Gatineau)
2015,10,4,6,40.0%,11-13,45.8%,116-117,49.8%,2-3,40.0%,10,75.0%,25.9%,4.3%,3.2%,59.5%,68.5%,50.5%,61.2%,39.4%,49.7%,1.02,QF (Cary)
2014,24,11,13,45.8%,26-33,44.1%,280-316,47.0%,5-4,55.6%,24,72.3%,21.7%,5.6%,3.8%,57.0%,68.9%,49.2%,60.4%,36.5%,48.4%,0.92,QF (2x)
2013,45,25,20,55.6%,61-46,57.0%,557-507,52.3%,10-11,47.6%,45,80.6%,24.5%,5.1%,3.5%,59.1%,69.4%,54.6%,63.3%,38.9%,51.1%,1.06,W (Tiburon)
2012,27,14,13,51.9%,31-31,50.0%,297-290,50.6%,4-4,50.0%,26,72.1%,28.6%,3.9%,5.3%,59.1%,67.2%,47.7%,59.2%,40.7%,50.1%,1.00,F (Panama City)
2011,13,5,8,38.5%,13-19,40.6%,138-160,46.3%,1-2,33.3%,13,67.6%,25.2%,6.4%,2.8%,55.2%,71.0%,45.9%,59.7%,39.2%,49.1%,0.97,SF (Champaign)
2010,30,15,15,50.0%,32-33,49.2%,312-300,51.0%,2-4,33.3%,29,76.2%,27.0%,5.3%,3.8%,56.5%,68.4%,52.9%,61.7%,39.6%,50.7%,1.03,SF (Carson)
2009,27,13,14,48.1%,30-34,46.9%,313-325,49.1%,7-8,46.7%,0,,,,,,,,,,,,SF (Granby)
2008,41,22,19,53.7%,51-46,52.6%,482-459,51.2%,8-7,53.3%,0,,,,,,,,,,,,SF (2x)
2007,13,6,7,46.2%,13-17,43.3%,144-158,47.7%,5-2,71.4%,0,,,,,,,,,,,,R16 (6x)
2006,2,0,2,0.0%,1-4,20.0%,22-26,45.8%,0-1,0.0%,0,,,,,,,,,,,,R32 (2x)
2005,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Granby)
Career,458,230,228,50.2%,541-532,50.4%,5310-5278,50.2%,100-96,51.0%,370,77.5%,23.2%,6.1%,3.8%,57.7%,69.9%,52.0%,62.3%,37.8%,50.1%,1.00,
