Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Tennys Sandgren [USA],5,2,71.4%,3,2,1,66.7%,2012,2021,5,1.18,6.7%,2.3%,62.2%,72.9%,56.2%,66.6%,39.3%,75.0%,29.8%
6,Mackenzie Mcdonald [USA],1,5,16.7%,3,1,2,33.3%,2015,2019,6,0.91,5.1%,1.8%,62.0%,68.8%,50.9%,62.0%,34.7%,61.5%,39.3%
6,Tim Smyczek [USA],2,4,33.3%,1,1,0,100.0%,2010,2017,5,0.83,4.1%,2.9%,62.7%,63.3%,50.8%,58.6%,34.4%,65.9%,50.0%
6,Kevin Kim [USA],3,3,50.0%,3,3,0,100.0%,2007,2012,3,1.20,4.2%,2.6%,61.6%,65.8%,54.8%,61.6%,46.0%,60.9%,34.3%
5,Donald Young [USA],2,3,40.0%,0,0,0,-,2011,2021,5,1.05,7.5%,5.9%,53.4%,71.8%,54.9%,63.9%,37.8%,58.1%,43.8%
5,Yasutaka Uchiyama [JPN],3,2,60.0%,2,1,1,50.0%,2017,2021,5,0.98,6.8%,3.9%,56.4%,76.4%,57.2%,68.0%,31.5%,84.8%,29.6%
5,Tristan Lamasine [FRA],4,1,80.0%,0,0,0,-,2016,2021,4,1.13,4.7%,3.7%,61.0%,65.6%,52.2%,60.3%,44.7%,57.1%,36.2%
5,Sekou Bangoura [USA],3,2,60.0%,3,3,0,100.0%,2016,2019,4,0.88,10.3%,5.1%,56.8%,67.7%,50.0%,60.1%,35.1%,47.6%,45.5%
5,Darian King [BAR],1,4,20.0%,2,1,1,50.0%,2015,2019,3,0.85,2.2%,4.8%,61.5%,63.4%,43.8%,55.8%,37.5%,56.5%,43.8%
5,Christian Harrison [USA],4,1,80.0%,1,1,0,100.0%,2017,2019,5,1.15,2.3%,3.7%,54.3%,67.9%,56.9%,62.9%,42.8%,68.6%,44.7%
5,Alejandro Gonzalez [COL],1,4,20.0%,1,0,1,0.0%,2013,2018,5,0.88,6.3%,3.8%,55.6%,64.2%,50.9%,58.3%,36.7%,65.9%,40.0%
5,Tatsuma Ito [JPN],1,4,20.0%,2,0,2,0.0%,2008,2018,4,1.09,9.2%,2.7%,58.4%,69.9%,51.4%,62.2%,41.0%,54.5%,68.2%
5,John Patrick Smith [AUS],3,2,60.0%,2,1,1,50.0%,2011,2018,3,1.13,4.6%,3.0%,66.5%,69.5%,51.5%,63.5%,41.3%,70.6%,30.0%
5,Rajeev Ram [USA],3,2,60.0%,4,2,2,50.0%,2008,2015,2,1.28,8.5%,3.4%,59.3%,72.9%,58.3%,66.9%,42.2%,80.0%,45.5%
5,Milan Pokrajac [CAN],4,1,80.0%,2,1,1,50.0%,2004,2012,0,,,,,,,,,,
