Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Canada R64,L vs Monfils,53% (10/19),33% (2/6),1/1,0/0,14% (1/7),1/4,1/2,83% (5/6),40% (2/5)
2019 Granby CH SF,L vs Uchiyama,69% (9/13),50% (1/2),0/0,0/0,83% (5/6),4/6,0/1,75% (6/8),13% (1/8)
2019 Granby CH QF,W vs Diez,45% (9/20),67% (2/3),2/4,1/1,75% (3/4),0/0,0/0,80% (4/5),60% (3/5)
2019 Granby CH R16,W vs Galarneau,100% (9/9),100% (4/4),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2019 Gatineau CH R32,W vs Uchida,50% (10/20),44% (7/16),2/6,1/2,44% (4/9),1/2,0/0,- (0/0),- (0/0)
2019 Surbiton CH R16,L vs Troicki,53% (8/15),- (0/0),0/0,0/0,71% (5/7),0/2,0/1,50% (2/4),0% (0/5)
2019 Heilbronn CH R16,L vs Krajinovic,70% (7/10),100% (1/1),0/0,0/0,73% (8/11),2/4,2/3,- (0/0),- (0/0)
2019 Aix En Provence CH R32,L vs Nys,73% (8/11),29% (2/7),0/1,0/0,0% (0/3),1/3,0/1,38% (3/8),50% (4/8)
2019 Puerto Vallarta CH R16,L vs Rola,50% (11/22),40% (2/5),1/5,0/0,69% (9/13),0/2,0/1,53% (8/15),47% (7/15)
2019 Puerto Vallarta CH R32,W vs Arevalo,60% (12/20),30% (3/10),2/5,1/2,60% (3/5),1/2,0/0,- (0/0),- (0/0)
2019 Tallahassee CH R32,L vs Coria,67% (4/6),50% (1/2),0/0,0/0,29% (2/7),1/3,0/1,- (0/0),- (0/0)
2019 Sarasota CH QF,L vs Sandgren,62% (8/13),50% (1/2),0/2,0/0,0% (0/2),1/3,0/1,40% (2/5),33% (2/6)
2019 Sarasota CH R16,W vs Brooksby,59% (10/17),42% (5/12),2/7,1/5,43% (3/7),0/1,0/0,57% (4/7),57% (4/7)
2019 Sarasota CH R32,W vs Altamirano,60% (9/15),43% (3/7),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Houston Q1,L vs King,36% (4/11),100% (1/1),0/0,0/0,62% (8/13),0/2,0/1,- (0/0),- (0/0)
2019 Monterrey CH QF,L vs Gomez,50% (7/14),50% (2/4),0/0,0/0,50% (4/8),5/7,1/2,50% (3/6),33% (2/6)
2019 Monterrey CH R16,W vs Eubanks,92% (11/12),33% (1/3),2/4,1/2,50% (1/2),0/0,0/0,80% (8/10),55% (6/11)
2019 Monterrey CH R32,W vs Tipsarevic,47% (7/15),71% (5/7),2/5,1/3,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2019 Phoenix CH R32,L vs Jarry,60% (9/15),100% (3/3),1/1,0/0,17% (1/6),4/6,3/4,- (0/0),- (0/0)
2019 Phoenix CH R64,W vs Nielsen,50% (10/20),100% (2/2),2/4,1/1,50% (1/2),1/1,0/0,75% (6/8),38% (3/8)
2019 (25 matches),,57.9%,44.9%,42.9%,43.5%,56.4%,46.2%,46.4%,62.6%,38.6%
2018 (27 matches),,65.1%,32.1%,38.7%,37.5%,59.4%,36.9%,43.8%,64.2%,27.2%
2017 (24 matches),,62.2%,41.5%,56.8%,44.4%,57.8%,50.0%,42.9%,65.7%,30.4%
2016 (17 matches),,59.6%,48.5%,60.0%,53.3%,60.7%,52.2%,43.8%,48.7%,40.0%
2015 (4 matches),,68.6%,34.5%,50.0%,28.6%,46.7%,50.0%,33.3%,41.7%,41.7%
Career (134 matches),,61.2%,41.3%,48.5%,47.1%,58.3%,47.2%,45.9%,61.0%,34.5%
