Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
05-Aug-2023,Toronto,Hard,Q1,,78,(5) Max Purcell [AUS] d. (PR) Polansky,6-2 6-4,0.53,3.1%,1.5%,58.5%,52.6%,48.1%,3/7,1:10
31-Jul-2023,Washington,Hard,Q1,,500,(12) Thai Son Kwiatkowski [USA] d. (PR) Polansky,6-2 6-0,0.38,2.4%,4.9%,63.4%,50.0%,26.7%,0/5,
17-Jul-2023,Newport,Grass,Q1,,286,(4) Skander Mansouri [TUN] d. (PR) Polansky,6-2 7-5,0.73,0.0%,6.1%,65.2%,53.5%,39.1%,8/13,
07-Feb-2022,M25 Cancun,Hard,R32,279,411,Michail Pervolarakis [CYP] d. (3) Polansky,5-5 RET,,,,,,,,
31-Jan-2022,Cleveland CH,Hard,Q1,282,380,Roberto Quiroz [ECU] d. (5) Polansky,6-3 7-6(4),0.91,0.0%,4.4%,55.9%,78.9%,60.0%,8/9,1:32
24-Jan-2022,Columbus CH,Hard,Q2,282,348,(8) Sebastian Fanselow [GER] d. (4) Polansky,6-3 6-3,0.65,8.5%,2.1%,55.3%,76.9%,23.8%,2/5,1:06
24-Jan-2022,Columbus CH,Hard,Q1,282,406,(4) Polansky d. Jc Aragone [USA],6-3 6-3,1.61,3.6%,0.0%,54.5%,70.0%,76.0%,2/2,
08-Nov-2021,Knoxville CH,Hard,R16,280,332,(WC) Emilio Nava [USA] d. (Alt) Polansky,2-6 7-6(2) 0-0 RET,0.94,4.3%,1.4%,53.6%,73.0%,65.6%,4/4,1:27
08-Nov-2021,Knoxville CH,Hard,R32,280,94,(Alt) Polansky d. (1) Tennys Sandgren [USA],3-6 7-6(3) 7-6(4),0.89,7.9%,2.6%,62.3%,71.8%,58.1%,7/8,2:26
01-Nov-2021,Charlottesville CH,Hard,R32,279,979,(Q) Inaki Montes De La Torre [ESP] d. (PR) Polansky,6-3 4-6 7-6(5),0.84,2.7%,5.4%,55.4%,59.7%,50.0%,8/13,2:40
04-Oct-2021,Indian Wells Masters,Hard,Q1,282,65,(1) Botic Van De Zandschulp [NED] d. Polansky,6-3 6-3,0.66,3.0%,3.0%,60.6%,50.0%,42.3%,7/12,1:11
20-Sep-2021,Columbus CH,Hard,R32,281,219,Jason Kubler [AUS] d. Polansky,7-6(6) 6-4,0.93,8.7%,2.9%,60.9%,73.8%,55.6%,5/7,1:45
