Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2019 Canada R64,L vs Monfils,0.0%,-,11.9%,73.9%,12.0%,17.2%,0.0%,3.3%,13.0%,0.0%,-,-16,-13
2018 US Open R128,L vs Zverev,0.0%,-,1.4%,50.0%,9.3%,38.5%,0.0%,1.7%,7.7%,0.0%,-,-14,6
2016 Charlottesville CH R32,W vs Rubin,0.0%,-,6.9%,57.1%,21.3%,42.9%,0.0%,10.9%,57.1%,0.0%,-,-65,5
2014 Canada R32,L vs Federer,0.0%,-,2.2%,100.0%,7.7%,0.0%,50.0%,0.0%,0.0%,0.0%,-,-37,-75
2014 Canada R64,W vs Janowicz,0.0%,-,2.2%,66.7%,1.0%,0.0%,0.0%,4.3%,50.0%,0.0%,-,-161,-113
2013 Canada R64,L vs Nishikori,0.0%,-,4.8%,75.0%,8.1%,19.4%,0.0%,2.6%,13.0%,0.3%,100.0%,-80,-69
Career (6 matches),,0.0%,-,5.4%,71.1%,9.3%,18.8%,4.0%,3.5%,16.2%,0.1%,100.0%,-60,-43
