Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2019 Canada R64,L vs Monfils,22.2%,27.3%,49.3%,26.2%,34.0%,39.6%,57.1%,41.3%,26.1%,26.7%,33.3%,9.1%,13.6%,42.5%,-22
2018 US Open R128,L vs Zverev,29.3%,34.7%,30.6%,31.5%,38.1%,42.9%,34.6%,41.9%,50.0%,36.4%,80.0%,20.7%,27.6%,26.1%,82
2016 Charlottesville CH R32,W vs Rubin,36.7%,44.9%,51.9%,40.8%,51.9%,66.7%,61.5%,59.3%,66.7%,46.7%,-,22.2%,22.2%,42.9%,82
2014 Canada R32,L vs Federer,14.3%,16.3%,30.0%,15.3%,11.5%,15.4%,30.4%,13.5%,10.0%,31.3%,0.0%,19.0%,19.0%,29.4%,53
2014 Canada R64,W vs Janowicz,35.7%,38.6%,54.8%,38.0%,38.1%,42.9%,61.5%,41.9%,61.1%,41.7%,0.0%,36.0%,36.0%,43.8%,83
2013 Canada R64,L vs Nishikori,17.1%,23.2%,45.2%,21.7%,19.0%,28.6%,52.9%,28.1%,40.0%,40.9%,50.0%,17.6%,20.6%,35.7%,47
Career (6 matches),,25.5%,30.4%,43.7%,28.6%,32.3%,39.2%,49.7%,38.1%,42.7%,36.4%,46.2%,19.3%,22.2%,37.0%,71
