Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Lausanne QF,L vs Cornet,0.87,0.80,63.0,4.6,-,38.6%,-,50.0%,62.5%,40.0%
2019 Lausanne R32,W vs Perrin,1.07,1.15,70.2,3.3,-,52.7%,-,54.0%,58.3%,41.8%
2019 Bastad R32,W vs Errani,1.15,1.74,38.6,2.1,-,52.0%,-,66.7%,64.0%,61.5%
2019 S-Hertogenbosch R16,W vs Badosa,1.03,2.03,39.0,2.0,-,60.9%,-,81.8%,51.7%,62.1%
2019 W100 Surbiton R32,L vs Zhu,0.89,0.79,76.1,5.9,-,68.4%,-,50.0%,26.7%,46.3%
2019 Roland Garros Q2,L vs Minnen,0.84,0.83,69.0,9.4,-,55.3%,-,47.5%,50.0%,45.0%
2019 Roland Garros Q1,W vs Wickmayer,1.16,2.10,33.0,2.1,-,70.4%,-,69.2%,56.5%,52.4%
2019 Prague QF,L vs Muchova,0.93,0.76,49.7,2.3,2.6%,48.7%,0.0%,42.9%,51.9%,34.8%
2019 Prague R16,W vs Potapova,1.10,1.14,87.9,2.4,0.0%,50.0%,0.0%,57.7%,39.6%,57.1%
2019 Prague R32,W vs Pliskova,1.01,1.53,45.6,2.0,3.1%,81.3%,10.3%,65.5%,48.4%,29.6%
2019 Charleston R64,L vs Maria,0.86,0.65,42.1,2.0,0.0%,45.2%,0.0%,58.6%,33.3%,40.0%
2019 Miami R128,L vs Rybarikova,0.82,0.90,90.0,18.3,3.6%,60.0%,0.0%,55.1%,37.7%,56.0%
2019 Indian Wells R32,L vs Kerber,1.00,0.81,56.8,5.4,0.0%,45.8%,0.0%,51.2%,37.1%,47.1%
2019 Indian Wells R64,W vs Suarez Navarro,1.06,1.71,36.0,2.5,0.0%,61.5%,8.7%,56.5%,66.7%,65.4%
2019 Indian Wells R128,W vs Hon,1.06,1.77,31.1,2.0,0.0%,54.2%,0.0%,73.9%,62.9%,57.6%
2019 Indian Wells Q2,W vs Jakupovic,0.95,1.48,57.8,2.7,0.0%,69.7%,3.4%,69.0%,50.0%,44.7%
2019 Indian Wells Q1,W vs Kruger,1.05,2.17,33.7,2.0,4.2%,66.7%,4.3%,69.6%,73.9%,57.1%
2019 Indian Wells 125K R32,L vs Wang,0.98,0.75,52.2,4.0,2.4%,48.8%,0.0%,54.1%,43.2%,31.4%
2019 Indian Wells 125K R64,W vs Davis,1.09,1.15,80.2,11.5,5.9%,54.9%,2.2%,50.0%,54.3%,45.5%
2019 Budapest R32,L vs Blinkova,0.90,0.84,63.6,4.6,0.0%,53.7%,4.1%,55.1%,46.7%,38.1%
2019 (30 matches),,1.00,1.16,60.5,2.9,3.3%,58.7%,3.0%,58.7%,48.8%,47.1%
2018 (43 matches),,0.99,0.99,56.3,2.6,4.2%,56.9%,3.8%,56.9%,41.2%,45.3%
2017 (49 matches),,1.02,1.05,54.9,2.6,4.5%,59.7%,3.8%,55.6%,41.8%,45.0%
2016 (34 matches),,1.01,1.15,59.6,2.9,3.5%,59.0%,3.9%,56.9%,49.1%,47.2%
2015 (16 matches),,1.01,1.02,63.3,3.0,2.7%,53.4%,1.8%,54.0%,45.7%,48.5%
Career (173 matches),,1.01,1.07,58.0,2.7,3.9%,58.1%,3.5%,56.6%,44.8%,46.3%
