Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Tereza Smitkova [CZE],3,3,50.0%,1,1,0,100.0%,2015,2021,3,0.97,4.5%,5.6%,63.6%,64.3%,50.0%,59.1%,39.9%,44.4%,42.9%
4,Vera Zvonareva [RUS],2,2,50.0%,0,0,0,-,2018,2021,4,0.97,2.9%,9.8%,61.1%,66.1%,39.3%,55.6%,43.0%,57.1%,56.5%
4,Anna Kalinskaya [RUS],3,1,75.0%,0,0,0,-,2016,2021,3,1.08,2.5%,11.2%,51.6%,68.7%,50.0%,59.6%,43.4%,60.0%,33.3%
4,Daria Kasatkina [RUS],1,3,25.0%,3,2,1,66.7%,2017,2020,4,0.91,4.2%,8.8%,64.7%,58.5%,34.0%,49.8%,45.5%,45.7%,35.1%
4,Julia Goerges [GER],0,4,0.0%,2,0,2,0.0%,2017,2019,4,0.79,3.4%,8.0%,59.0%,61.8%,45.9%,55.2%,35.2%,52.9%,31.0%
4,Paula Badosa [ESP],4,0,100.0%,2,2,0,100.0%,2015,2019,2,1.56,2.9%,8.6%,59.0%,69.4%,53.5%,62.9%,57.9%,76.9%,55.0%
4,Donna Vekic [CRO],2,2,50.0%,1,1,0,100.0%,2016,2017,3,0.81,4.0%,5.3%,57.7%,60.3%,41.7%,52.4%,38.5%,50.0%,42.1%
3,Vitalia Diatchenko [RUS],0,3,0.0%,1,0,1,0.0%,2020,2021,2,0.71,3.9%,3.9%,64.8%,59.0%,40.0%,52.3%,33.6%,40.0%,71.4%
3,Valeria Savinykh [RUS],0,3,0.0%,0,0,0,-,2021,2021,3,0.78,3.3%,11.7%,66.8%,60.1%,39.4%,53.3%,36.6%,53.8%,36.4%
3,Anna Blinkova [RUS],0,3,0.0%,0,0,0,-,2019,2019,2,0.90,2.2%,5.4%,66.8%,59.3%,39.3%,52.7%,42.8%,57.7%,50.0%
3,Dalma Galfi [HUN],3,0,100.0%,0,0,0,-,2016,2019,1,1.24,3.3%,7.6%,63.0%,70.7%,58.8%,66.3%,41.9%,66.7%,44.4%
3,Alize Cornet [FRA],1,2,33.3%,0,0,0,-,2017,2019,3,0.95,3.2%,5.7%,61.3%,59.6%,45.1%,54.0%,43.7%,56.8%,32.5%
3,Kristina Mladenovic [FRA],0,3,0.0%,0,0,0,-,2016,2018,2,0.84,4.5%,6.1%,63.1%,62.8%,39.4%,54.2%,38.4%,45.5%,35.0%
3,Nicole Gibbs [USA],1,2,33.3%,1,1,0,100.0%,2016,2018,3,0.95,2.3%,4.5%,60.9%,56.2%,44.2%,51.5%,46.0%,57.5%,37.1%
3,Patricia Maria Tig [ROU],1,2,33.3%,1,0,1,0.0%,2014,2017,1,0.75,1.8%,10.7%,57.1%,50.0%,45.8%,48.2%,38.7%,58.3%,16.7%
