Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2020 US Open R128,L vs Scott,4.3,4.3,4.4,43.0%,51.2%,70.0%,47.1%,41.7%,1.8%,10.0,8.6,-1.5,-0.9
2019 s Hertogenbosch QF,L vs Bertens,2.9,3.6,2.2,40.5%,40.9%,66.7%,100.0%,57.4%,1.8%,1.0,1.4,-2.0,-3.7
2019 Indian Wells R32,L vs Kerber,5.5,5.5,5.5,40.0%,55.3%,45.2%,46.2%,45.8%,2.8%,6.0,3.3,-1.0,-0.5
2018 ITF Dubai R32,L vs Mladenovic,3.2,3.5,2.8,44.6%,47.1%,25.0%,50.0%,57.9%,1.6%,1.0,1.2,4.5,7.1
2018 Rome Q2,W vs Sabalenka,3.3,3.6,3.0,47.0%,50.0%,58.8%,83.3%,51.8%,7.4%,7.0,6.9,-1.0,-1.1
2017 Moscow R16,W vs Vesnina,3.3,3.3,3.4,56.1%,55.2%,47.1%,60.0%,62.5%,0.0%,14.0,10.9,2.0,2.6
2017 Linz R16,L vs Cirstea,4.8,5.0,4.6,48.5%,50.0%,45.5%,50.0%,43.8%,2.2%,8.0,4.5,0.5,0.2
2017 Beijing R64,L vs Kasatkina,5.2,4.6,5.9,47.9%,45.0%,33.3%,45.8%,51.8%,3.5%,1.5,0.8,4.0,2.4
2017 Stanford R32,W vs Lao,4.5,4.2,4.7,54.2%,43.3%,66.7%,57.1%,52.6%,1.6%,5.0,3.6,4.5,3.6
2017 s Hertogenbosch F,L vs Kontaveit,3.4,3.8,3.0,36.5%,50.0%,62.5%,37.5%,55.9%,6.0%,1.0,1.2,3.0,4.8
2017 Prague R16,L vs Siniakova,4.1,4.0,4.2,43.3%,55.1%,52.4%,43.8%,57.2%,5.3%,9.0,5.2,0.5,0.4
2016 Limoges QF,W vs Korpatsch,3.5,3.1,3.9,57.3%,44.8%,50.0%,75.0%,53.2%,3.4%,1.0,1.0,-6.5,-7.7
2016 ITF Saint Petersburg F,W vs Vekic,3.8,3.9,3.7,70.1%,50.0%,50.0%,30.0%,50.9%,2.3%,6.5,7.3,6.5,7.8
2016 St Petersburg R32,L vs Niculescu,5.7,6.5,4.7,42.9%,27.6%,71.4%,31.8%,44.4%,2.1%,-8.5,-7.5,-5.5,-3.9
2015 Shenzhen R16,L vs Halep,4.3,4.8,3.8,40.0%,50.0%,25.0%,46.2%,47.1%,7.3%,-5.0,-5.3,-2.5,-2.5
Career (15 matches),,4.2,4.3,4.0,47.7%,48.3%,50.5%,47.7%,50.5%,3.2%,3.8,3.1,0.4,0.3
