Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
16,Rafael Nadal [ESP],6,10,37.5%,9,7,2,77.8%,2014,2024,16,0.86,6.9%,3.1%,60.9%,67.1%,49.1%,60.1%,34.2%,59.2%,29.7%
12,Alexander Zverev [GER],8,4,66.7%,4,3,1,75.0%,2016,2023,12,1.07,5.7%,4.7%,60.5%,72.2%,51.3%,64.0%,38.7%,67.0%,46.2%
12,Gilles Simon [FRA],10,2,83.3%,5,5,0,100.0%,2014,2022,12,1.16,7.3%,2.7%,57.1%,74.2%,51.4%,64.5%,41.2%,62.2%,48.4%
12,Novak Djokovic [SRB],5,7,41.7%,9,4,5,44.4%,2014,2020,12,0.91,5.2%,3.7%,61.4%,68.5%,47.6%,60.4%,36.1%,52.3%,35.4%
11,Stefanos Tsitsipas [GRE],5,6,45.5%,9,3,6,33.3%,2018,2023,11,0.97,7.6%,3.5%,62.6%,74.0%,56.9%,67.6%,31.6%,70.1%,36.1%
11,David Goffin [BEL],3,8,27.3%,6,1,5,16.7%,2014,2017,11,0.91,6.4%,4.5%,59.5%,66.4%,49.6%,59.6%,36.8%,55.8%,39.5%
10,Adrian Mannarino [FRA],8,2,80.0%,4,3,1,75.0%,2015,2023,10,1.30,6.5%,3.7%,57.9%,76.0%,57.5%,68.2%,41.4%,60.5%,49.4%
10,Pablo Carreno Busta [ESP],8,2,80.0%,1,1,0,100.0%,2012,2022,9,1.08,9.7%,3.7%,56.8%,71.4%,52.8%,63.3%,39.7%,54.7%,44.2%
9,Diego Schwartzman [ARG],6,3,66.7%,7,4,3,57.1%,2015,2020,9,1.08,4.8%,3.4%,62.8%,67.4%,39.9%,57.2%,46.2%,46.8%,50.5%
9,Kevin Anderson [RSA],2,7,22.2%,10,3,7,30.0%,2014,2018,9,0.95,7.8%,4.3%,54.3%,81.0%,54.4%,68.9%,29.7%,68.9%,31.6%
8,Joao Sousa [POR],7,1,87.5%,3,2,1,66.7%,2014,2022,8,1.41,9.2%,2.2%,56.3%,77.6%,58.3%,69.1%,43.7%,64.5%,55.2%
7,Gael Monfils [FRA],6,1,85.7%,1,0,1,0.0%,2015,2024,7,1.36,6.1%,2.0%,62.3%,75.4%,62.9%,70.7%,40.0%,58.8%,37.7%
7,Roberto Bautista Agut [ESP],2,5,28.6%,4,1,3,25.0%,2015,2024,7,0.87,8.0%,3.6%,59.1%,71.2%,44.7%,60.3%,34.3%,50.0%,24.5%
7,Andrey Rublev [RUS],2,5,28.6%,3,0,3,0.0%,2017,2023,7,0.88,7.5%,3.8%,60.1%,69.9%,50.5%,62.1%,33.3%,65.5%,36.4%
7,Grigor Dimitrov [BUL],3,4,42.9%,1,1,0,100.0%,2016,2022,7,0.86,6.1%,3.0%,60.3%,67.1%,50.5%,60.5%,34.1%,56.4%,31.8%
