Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,11,2,9,18.2%,7-21,25.0%,127-163,43.8%,2-5,28.6%,11,75.7%,14.0%,7.0%,4.2%,59.3%,68.9%,51.8%,61.9%,31.0%,46.7%,0.81,R16 (Estoril)
2023,43,19,24,44.2%,49-58,45.8%,523-550,48.7%,10-13,43.5%,41,82.2%,16.3%,6.8%,3.7%,60.9%,72.0%,52.9%,64.5%,33.5%,49.2%,0.95,F (Kitzbuhel)
2022,34,18,16,52.9%,40-45,47.1%,405-433,48.3%,14-4,77.8%,34,77.7%,18.7%,5.6%,2.9%,63.3%,68.8%,53.2%,63.1%,36.2%,49.5%,0.98,SF (3x)
2021,18,9,9,50.0%,24-23,51.1%,233-219,51.5%,4-3,57.1%,18,80.2%,23.6%,5.6%,2.9%,64.0%,72.5%,51.4%,64.9%,37.5%,51.2%,1.07,SF (Madrid Masters)
2020,34,25,9,73.5%,73-34,68.2%,603-484,55.5%,17-11,60.7%,34,84.5%,26.1%,7.1%,2.9%,63.4%,74.3%,51.4%,65.9%,38.7%,52.3%,1.13,W (US Open)
2019,68,50,18,73.5%,108-59,64.7%,905-782,53.6%,17-13,56.7%,63,83.9%,24.0%,6.2%,2.8%,65.9%,73.1%,55.2%,67.0%,37.5%,52.0%,1.14,W (5x)
2018,76,54,22,71.1%,129-65,66.5%,1053-857,55.1%,18-14,56.3%,75,85.4%,24.8%,9.0%,4.3%,58.7%,76.0%,53.1%,66.5%,38.9%,52.3%,1.16,W (3x)
2017,75,48,27,64.0%,124-71,63.6%,1035-880,54.0%,15-15,50.0%,74,83.2%,25.2%,7.7%,3.9%,58.8%,74.8%,52.6%,65.6%,38.4%,51.8%,1.12,W (Rio de Janeiro)
2016,84,60,24,71.4%,131-76,63.3%,1088-943,53.6%,21-15,58.3%,82,83.0%,23.8%,7.6%,3.7%,61.5%,73.9%,54.1%,66.3%,38.0%,51.7%,1.13,W (4x)
2015,64,36,28,56.3%,81-75,51.9%,821-798,50.7%,20-26,43.5%,62,83.8%,20.2%,7.7%,3.0%,57.0%,74.7%,54.8%,66.1%,36.2%,50.7%,1.07,W (3x)
2014,45,22,23,48.9%,59-59,50.0%,574-580,49.7%,9-6,60.0%,43,77.5%,22.5%,5.5%,3.5%,57.7%,71.2%,51.3%,62.8%,37.5%,49.9%,1.01,F (Kitzbuhel)
2013,7,4,3,57.1%,9-7,56.3%,83-73,53.2%,0-1,0.0%,7,85.9%,20.8%,7.8%,4.4%,53.6%,75.1%,56.2%,66.3%,35.2%,50.9%,1.04,QF (2x)
2012,3,1,2,33.3%,3-4,42.9%,34-38,47.2%,1-1,50.0%,3,82.9%,11.4%,5.9%,3.6%,60.5%,75.2%,45.0%,63.2%,28.6%,47.8%,0.78,R16 (Vienna)
2011,4,1,3,25.0%,3-6,33.3%,34-46,42.5%,0-0,-,4,64.1%,22.0%,6.6%,4.5%,48.1%,74.4%,38.1%,55.6%,34.7%,45.3%,0.78,R16 (Vienna)
Career,566,349,217,61.7%,840-603,58.2%,7518-6846,52.3%,148-127,53.8%,551,82.5%,22.7%,7.2%,3.5%,60.5%,73.5%,53.1%,65.4%,37.3%,51.1%,1.08,
